id,year,statename,lcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
1384,2016,Tamil Nadu,Tirukkoyilur,BALASAKTHI,M,37,GEN,PMK,18730,92,18822,239087,188438,3,0,OTHERS
1385,2016,Tamil Nadu,Tirukkoyilur,GANESH G,M,34,GEN,TMC(M),14979,66,15045,239087,188438,4,0,MMK
1386,2016,Tamil Nadu,Tirukkoyilur,None of the Above,,,,NOTA,2107,3,2110,239087,188438,5,0,OTHERS
1387,2016,Tamil Nadu,Tirukkoyilur,RAJESH,M,29,SC,IND,1472,1,1473,239087,188438,6,0,OTHERS
1388,2016,Tamil Nadu,Tirukkoyilur,DHANDAPANI S,M,57,GEN,BJP,1173,5,1178,239087,188438,7,0,NDA
1389,2016,Tamil Nadu,Tirukkoyilur,RAJASEKAR D,M,27,SC,NTK,731,1,732,239087,188438,8,0,OTHERS
1390,2016,Tamil Nadu,Tirukkoyilur,VINOTH,M,29,GEN,IND,504,0,504,239087,188438,9,0,OTHERS
1391,2016,Tamil Nadu,Tirukkoyilur,PALANIVEL S,M,30,GEN,IND,461,0,461,239087,188438,10,0,OTHERS
1392,2016,Tamil Nadu,Tirukkoyilur,GANESH,M,40,GEN,IND,375,0,375,239087,188438,11,0,OTHERS
1393,2016,Tamil Nadu,Tirukkoyilur,THAMILSELVI D,F,39,GEN,IND,347,0,347,239087,188438,12,0,OTHERS
1394,2016,Tamil Nadu,Tirukkoyilur,SAPTHAGIRI T,M,36,SC,IND,306,0,306,239087,188438,13,0,OTHERS
1395,2016,Tamil Nadu,Tirukkoyilur,SURESH,M,40,GEN,IND,246,0,246,239087,188438,14,0,OTHERS
1396,2016,Tamil Nadu,Tirukkoyilur,ARULNEHRU V,M,53,GEN,IND,222,0,222,239087,188438,15,0,OTHERS
1397,2016,Tamil Nadu,Ulundurpettai,"KUMARAGURU, R.",M,55,GEN,ADMK,81641,332,81973,274436,227476,1,1,AIADMK
1398,2016,Tamil Nadu,Ulundurpettai,"VASANTHAVEL, G.R.",M,50,GEN,DMK,77070,739,77809,274436,227476,2,0,DMK
1399,2016,Tamil Nadu,Ulundurpettai,VIJAYKANT,M,63,GEN,DMDK,34294,153,34447,274436,227476,3,0,MMK
1400,2016,Tamil Nadu,Ulundurpettai,"BALU, K.",M,45,GEN,PMK,20116,117,20233,274436,227476,4,0,OTHERS
1401,2016,Tamil Nadu,Ulundurpettai,"SARAVANAN, G.V.",M,39,GEN,IND,2657,0,2657,274436,227476,5,0,OTHERS
1402,2016,Tamil Nadu,Ulundurpettai,"SHANMUGAM, P.",M,50,GEN,IND,1791,0,1791,274436,227476,6,0,OTHERS
1403,2016,Tamil Nadu,Ulundurpettai,"ARUMUGAM, E",M,39,GEN,IND,931,0,931,274436,227476,7,0,OTHERS
1404,2016,Tamil Nadu,Ulundurpettai,"VIJAYAKANTH, A.",M,34,SC,IND,872,0,872,274436,227476,8,0,OTHERS
1405,2016,Tamil Nadu,Ulundurpettai,"CHANDRASEKARAN, N.",M,44,GEN,BSP,856,0,856,274436,227476,9,0,OTHERS
1406,2016,Tamil Nadu,Ulundurpettai,None of the Above,,,,NOTA,824,5,829,274436,227476,10,0,OTHERS
1407,2016,Tamil Nadu,Ulundurpettai,AGNI SRIRAMACHANDRAN,M,35,GEN,IND,538,0,538,274436,227476,11,0,OTHERS
1408,2016,Tamil Nadu,Ulundurpettai,"DESINGH, S.",M,38,GEN,NTK,517,7,524,274436,227476,12,0,OTHERS
1409,2016,Tamil Nadu,Ulundurpettai,"BAKKIIYALAKSHMI, K.",F,32,SC,IND,516,0,516,274436,227476,13,0,OTHERS
1410,2016,Tamil Nadu,Ulundurpettai,"RAJASEKARAN, K.",M,28,GEN,IND,505,0,505,274436,227476,14,0,OTHERS
1411,2016,Tamil Nadu,Ulundurpettai,"ARIGOVINDHAN, T.",M,31,GEN,IND,458,0,458,274436,227476,15,0,OTHERS
1412,2016,Tamil Nadu,Ulundurpettai,"BALU, P.",M,33,GEN,IND,362,1,363,274436,227476,16,0,OTHERS
1413,2016,Tamil Nadu,Ulundurpettai,"KUMARAGURU, D.",M,33,GEN,IND,343,0,343,274436,227476,17,0,OTHERS
1414,2016,Tamil Nadu,Ulundurpettai,"RAMALINGAM, G.",M,60,GEN,KMDK,310,0,310,274436,227476,18,0,OTHERS
1415,2016,Tamil Nadu,Ulundurpettai,"RAJENDRAN, S.",M,52,GEN,IJK,292,1,293,274436,227476,19,0,NDA
1416,2016,Tamil Nadu,Ulundurpettai,"ARASAN, K.",M,56,SC,IND,280,0,280,274436,227476,20,0,OTHERS
1417,2016,Tamil Nadu,Ulundurpettai,"VENKATESAN, M.",M,44,SC,CPI(ML)(L),274,0,274,274436,227476,21,0,OTHERS
1418,2016,Tamil Nadu,Ulundurpettai,"VIJAYAKANTH, S.",M,32,GEN,IND,181,0,181,274436,227476,22,0,OTHERS
1419,2016,Tamil Nadu,Ulundurpettai,"PADMARAJAN, DR.K.",M,55,GEN,IND,166,0,166,274436,227476,23,0,OTHERS
1420,2016,Tamil Nadu,Ulundurpettai,"SURIYA PRAKASH, M.",M,27,SC,VTIP,126,0,126,274436,227476,24,0,OTHERS
1421,2016,Tamil Nadu,Ulundurpettai,RAHAMATHULLAH SHARIFF,M,67,GEN,IND,106,1,107,274436,227476,25,0,OTHERS
1422,2016,Tamil Nadu,Ulundurpettai,"MANOKARAN, D.",M,42,GEN,IND,94,0,94,274436,227476,26,0,OTHERS
1423,2016,Tamil Nadu,Rishivandiyam,KARTHIKEYAN.K,M,38,GEN,DMK,91996,611,92607,244427,196697,1,1,DMK
1424,2016,Tamil Nadu,Rishivandiyam,DHANDAPANI.K,M,51,GEN,ADMK,71895,209,72104,244427,196697,2,0,AIADMK
1425,2016,Tamil Nadu,Rishivandiyam,VINCENT JAYARAJ.VJP,M,55,GEN,DMDK,14213,26,14239,244427,196697,3,0,MMK
1426,2016,Tamil Nadu,Rishivandiyam,PANDIYAN.KP,M,55,GEN,PMK,8119,29,8148,244427,196697,4,0,OTHERS
1427,2016,Tamil Nadu,Rishivandiyam,BARATH.S,M,29,SC,IND,1710,0,1710,244427,196697,5,0,OTHERS
1428,2016,Tamil Nadu,Rishivandiyam,RAPHAEL RAJ.C,M,43,GEN,IND,1088,2,1090,244427,196697,6,0,OTHERS
1429,2016,Tamil Nadu,Rishivandiyam,CHANDRASEKARAN.V,M,46,GEN,IND,1022,0,1022,244427,196697,7,0,OTHERS
1430,2016,Tamil Nadu,Rishivandiyam,SAKTHIVEL.S,M,52,GEN,BSP,918,0,918,244427,196697,8,0,OTHERS
1431,2016,Tamil Nadu,Rishivandiyam,None of the Above,,,,NOTA,866,1,867,244427,196697,9,0,OTHERS
1432,2016,Tamil Nadu,Rishivandiyam,MUNIYAN.K,M,34,GEN,NTK,781,1,782,244427,196697,10,0,OTHERS
1433,2016,Tamil Nadu,Rishivandiyam,JAYARAMAN.S,M,61,GEN,IND,630,0,630,244427,196697,11,0,OTHERS
1434,2016,Tamil Nadu,Rishivandiyam,SANDHANAM.M,M,33,GEN,IND,513,0,513,244427,196697,12,0,OTHERS
1435,2016,Tamil Nadu,Rishivandiyam,KARTHIK.R,M,34,GEN,IND,494,0,494,244427,196697,13,0,OTHERS
1436,2016,Tamil Nadu,Rishivandiyam,SENTHILKUMAR.M,M,36,GEN,IJK,406,0,406,244427,196697,14,0,NDA
1437,2016,Tamil Nadu,Rishivandiyam,DHANDAPANI.D,M,49,GEN,IND,322,0,322,244427,196697,15,0,OTHERS
1438,2016,Tamil Nadu,Rishivandiyam,ELUMALAI.N,M,40,SC,VVIP,239,0,239,244427,196697,16,0,OTHERS
1439,2016,Tamil Nadu,Rishivandiyam,KAMALAKANNAN.M,M,62,SC,IND,212,0,212,244427,196697,17,0,OTHERS
1440,2016,Tamil Nadu,Rishivandiyam,RADHAKRISHNAN.C,M,51,GEN,IND,186,0,186,244427,196697,18,0,OTHERS
1441,2016,Tamil Nadu,Rishivandiyam,SHANKAR.S,M,37,SC,YSP,119,0,119,244427,196697,19,0,OTHERS
1442,2016,Tamil Nadu,Rishivandiyam,ANBAZHAGAN.M,M,42,SC,IND,89,0,89,244427,196697,20,0,OTHERS
1443,2016,Tamil Nadu,Sankarapuram,UDHAYASURIYAN.T,M,52,GEN,DMK,89766,1154,90920,250770,203295,1,1,DMK
1444,2016,Tamil Nadu,Sankarapuram,MOHAN P,M,64,GEN,ADMK,76115,277,76392,250770,203295,2,0,AIADMK
1445,2016,Tamil Nadu,Sankarapuram,SIVARAMAN S,M,42,GEN,PMK,13544,68,13612,250770,203295,3,0,OTHERS
1446,2016,Tamil Nadu,Sankarapuram,GOVINTHAN.R,M,40,GEN,DMDK,13299,44,13343,250770,203295,4,0,MMK
1447,2016,Tamil Nadu,Sankarapuram,RAJENDRAN S,M,55,GEN,KMDK,1187,2,1189,250770,203295,5,0,OTHERS
1448,2016,Tamil Nadu,Sankarapuram,MOORTHY M K,M,50,SC,IND,1181,0,1181,250770,203295,6,0,OTHERS
1449,2016,Tamil Nadu,Sankarapuram,ABDUL GAFOOR.G,M,38,GEN,SDPI,1140,1,1141,250770,203295,7,0,OTHERS
1450,2016,Tamil Nadu,Sankarapuram,None of the Above,,,,NOTA,1026,6,1032,250770,203295,8,0,OTHERS
1451,2016,Tamil Nadu,Sankarapuram,RAJAMANI V,M,35,SC,IND,955,0,955,250770,203295,9,0,OTHERS
1452,2016,Tamil Nadu,Sankarapuram,SANKAR S,M,40,GEN,NTK,661,2,663,250770,203295,10,0,OTHERS
1453,2016,Tamil Nadu,Sankarapuram,MANNAN M P,M,56,SC,BSP,570,2,572,250770,203295,11,0,OTHERS
1454,2016,Tamil Nadu,Sankarapuram,ARUMUGAM P,M,43,SC,IND,541,0,541,250770,203295,12,0,OTHERS
1455,2016,Tamil Nadu,Sankarapuram,SARATHI K,M,39,GEN,IJK,314,1,315,250770,203295,13,0,NDA
1456,2016,Tamil Nadu,Sankarapuram,MARIKANNU A,M,40,GEN,IND,314,0,314,250770,203295,14,0,OTHERS
1457,2016,Tamil Nadu,Sankarapuram,DHANAM K,F,40,SC,RPI,274,1,275,250770,203295,15,0,OTHERS
1458,2016,Tamil Nadu,Sankarapuram,SENTHIL MURUGAN P,M,40,GEN,IND,228,0,228,250770,203295,16,0,OTHERS
1459,2016,Tamil Nadu,Sankarapuram,JAYAPRAKASH K,M,37,GEN,IND,223,0,223,250770,203295,17,0,OTHERS
1460,2016,Tamil Nadu,Sankarapuram,ARASU A,M,30,SC,IND,221,0,221,250770,203295,18,0,OTHERS
1461,2016,Tamil Nadu,Sankarapuram,OVIYAR ANANDH C,M,35,SC,LJP,178,0,178,250770,203295,19,0,OTHERS
1462,2016,Tamil Nadu,Kallakurichi,PRABHU A,M,31,SC,ADMK,89759,349,90108,264140,213719,1,1,AIADMK
1463,2016,Tamil Nadu,Kallakurichi,KAMARAJ P,M,50,SC,DMK,84754,1250,86004,264140,213719,2,0,DMK
1464,2016,Tamil Nadu,Kallakurichi,RAMAMOORTHTHY  S,M,40,SC,VCK,17408,84,17492,264140,213719,3,0,MMK
1465,2016,Tamil Nadu,Kallakurichi,SENTHAMILSELVI R,F,43,SC,PMK,9689,47,9736,264140,213719,4,0,OTHERS
1466,2016,Tamil Nadu,Kallakurichi,None of the Above,,,,NOTA,2999,9,3008,264140,213719,5,0,OTHERS
1467,2016,Tamil Nadu,Kallakurichi,RANGANATHAN A,M,53,SC,IND,2083,2,2085,264140,213719,6,0,OTHERS
1468,2016,Tamil Nadu,Kallakurichi,CHANDIRAN R,M,39,SC,KMDK,1887,5,1892,264140,213719,7,0,OTHERS
1469,2016,Tamil Nadu,Kallakurichi,ELAYAPERUMAL K,M,39,SC,IJK,1299,10,1309,264140,213719,8,0,NDA
1470,2016,Tamil Nadu,Kallakurichi,MARIYAPPAN C,M,32,SC,NTK,1174,7,1181,264140,213719,9,0,OTHERS
1471,2016,Tamil Nadu,Kallakurichi,MUTHUKRISHNAN M,M,66,SC,IND,305,0,305,264140,213719,10,0,OTHERS
1472,2016,Tamil Nadu,Kallakurichi,KAMARAJ M,M,45,SC,IND,291,0,291,264140,213719,11,0,OTHERS
1473,2016,Tamil Nadu,Kallakurichi,RAMAR  S,M,26,SC,LJP,152,2,154,264140,213719,12,0,OTHERS
1474,2016,Tamil Nadu,Kallakurichi,MANNAN M P,M,56,SC,IND,154,0,154,264140,213719,12,0,OTHERS
1475,2016,Tamil Nadu,Gangavalli,MARUTHAMUTHU.A,M,57,SC,ADMK,73880,421,74301,218854,175981,1,1,AIADMK
1476,2016,Tamil Nadu,Gangavalli,REKHA PRIYADHARSHINI.J,F,33,SC,DMK,70827,1212,72039,218854,175981,2,0,DMK
1477,2016,Tamil Nadu,Gangavalli,SHANMUGAVEL MURTY.A,M,41,SC,PMK,10628,87,10715,218854,175981,3,0,OTHERS
1478,2016,Tamil Nadu,Gangavalli,SUBA.R,F,36,SC,DMDK,7060,54,7114,218854,175981,4,0,MMK
1479,2016,Tamil Nadu,Gangavalli,GANESAN.A,M,50,SC,KMDK,3779,7,3786,218854,175981,5,0,OTHERS
1480,2016,Tamil Nadu,Gangavalli,SIVAGAMI PARAMASIVAM. DR,F,72,SC,BJP,2016,7,2023,218854,175981,6,0,NDA
1481,2016,Tamil Nadu,Gangavalli,None of the Above,,,,NOTA,1747,19,1766,218854,175981,7,0,OTHERS
1482,2016,Tamil Nadu,Gangavalli,SENTHILKUMAR.P,M,39,SC,NTK,912,9,921,218854,175981,8,0,OTHERS
1483,2016,Tamil Nadu,Gangavalli,MARUTHAMUTHU.M,M,75,SC,IND,856,0,856,218854,175981,9,0,OTHERS
1484,2016,Tamil Nadu,Gangavalli,MAYAKANNAN.S,M,30,SC,IND,846,0,846,218854,175981,10,0,OTHERS
1485,2016,Tamil Nadu,Gangavalli,SANTHIYA.J,F,36,SC,IND,521,8,529,218854,175981,11,0,OTHERS
1486,2016,Tamil Nadu,Gangavalli,MOORTHY.R,M,42,SC,IND,313,0,313,218854,175981,12,0,OTHERS
1487,2016,Tamil Nadu,Gangavalli,GANAPATHI.T,M,40,SC,IND,212,3,215,218854,175981,13,0,OTHERS
1488,2016,Tamil Nadu,Gangavalli,ELAMATHI.E,F,41,SC,IND,208,0,208,218854,175981,14,0,OTHERS
1489,2016,Tamil Nadu,Gangavalli,KUMAR.V,M,44,SC,VTK,196,0,196,218854,175981,15,0,OTHERS
1490,2016,Tamil Nadu,Gangavalli,MUTHULAKSHMI.P,F,32,SC,SP,153,0,153,218854,175981,16,0,OTHERS
1491,2016,Tamil Nadu,Attur,CHINNATHAMBI R M,M,55,SC,ADMK,82324,503,82827,234136,186788,1,1,AIADMK
1492,2016,Tamil Nadu,Attur,ARTHANARI S K,M,39,SC,INC,64200,1293,65493,234136,186788,2,0,DMK
1493,2016,Tamil Nadu,Attur,AMSAVENI G,F,36,SC,PMK,18188,175,18363,234136,186788,3,0,OTHERS
1494,2016,Tamil Nadu,Attur,ADHITHYAN K P,M,40,SC,VCK,8436,96,8532,234136,186788,4,0,MMK
1495,2016,Tamil Nadu,Attur,None of the Above,,,,NOTA,2704,38,2742,234136,186788,5,0,OTHERS
1496,2016,Tamil Nadu,Attur,JAYASEELAN R,M,37,SC,KMDK,2399,14,2413,234136,186788,6,0,OTHERS
1497,2016,Tamil Nadu,Attur,SELLADURAI R,M,27,SC,IJK,1736,11,1747,234136,186788,7,0,NDA
1498,2016,Tamil Nadu,Attur,SATHISHBABU S,M,30,SC,NTK,1504,27,1531,234136,186788,8,0,OTHERS
1499,2016,Tamil Nadu,Attur,MARIYAPPAN M P,M,61,SC,BSP,946,1,947,234136,186788,9,0,OTHERS
1500,2016,Tamil Nadu,Attur,VIJAYARAGAVAN M,M,31,SC,IND,718,0,718,234136,186788,10,0,OTHERS
1501,2016,Tamil Nadu,Attur,LAKSHMANAN S,M,63,SC,IND,395,0,395,234136,186788,11,0,OTHERS
1502,2016,Tamil Nadu,Attur,ARUN T,M,32,SC,IND,349,0,349,234136,186788,12,0,OTHERS
1503,2016,Tamil Nadu,Attur,PERIYASAMY A,M,41,SC,IND,283,0,283,234136,186788,13,0,OTHERS
1504,2016,Tamil Nadu,Attur,MURUGESAN C,M,39,SC,SP,245,2,247,234136,186788,14,0,OTHERS
1505,2016,Tamil Nadu,Attur,BAKKIYARAJ P,M,36,SC,IND,201,0,201,234136,186788,15,0,OTHERS
1506,2016,Tamil Nadu,Yercaud,CHITRA.G,F,35,ST,ADMK,100101,461,100562,260157,222566,1,1,AIADMK
1507,2016,Tamil Nadu,Yercaud,TAMILSELVAN.C,M,45,ST,DMK,81925,1243,83168,260157,222566,2,0,DMK
1508,2016,Tamil Nadu,Yercaud,SELVAM.R,M,43,ST,PMK,17848,150,17998,260157,222566,3,0,OTHERS
1509,2016,Tamil Nadu,Yercaud,KUMAR.C,M,36,ST,DMDK,10398,57,10455,260157,222566,4,0,MMK
1510,2016,Tamil Nadu,Yercaud,None of the Above,,,,NOTA,3111,25,3136,260157,222566,5,0,OTHERS
1511,2016,Tamil Nadu,Yercaud,PON RASA,M,40,ST,BJP,2217,8,2225,260157,222566,6,0,NDA
1512,2016,Tamil Nadu,Yercaud,SENGOTTUVEL.T,M,32,ST,NTK,1248,17,1265,260157,222566,7,0,OTHERS
1513,2016,Tamil Nadu,Yercaud,CHITRA.R,F,31,ST,IND,1061,2,1063,260157,222566,8,0,OTHERS
1514,2016,Tamil Nadu,Yercaud,PRABHAVATHY.L,F,26,ST,KMDK,954,4,958,260157,222566,9,0,OTHERS
1515,2016,Tamil Nadu,Yercaud,SAGADEVAN.V,M,53,ST,IND,771,0,771,260157,222566,10,0,OTHERS
1516,2016,Tamil Nadu,Yercaud,SAKTHIVEL.K,M,26,ST,IND,401,0,401,260157,222566,11,0,OTHERS
1517,2016,Tamil Nadu,Yercaud,KASI.K,M,32,ST,IND,236,7,243,260157,222566,12,0,OTHERS
1518,2016,Tamil Nadu,Yercaud,ARIVUKKANNU.C,M,30,ST,IND,163,1,164,260157,222566,13,0,OTHERS
1519,2016,Tamil Nadu,Yercaud,KANNAN.A,M,36,ST,IND,151,6,157,260157,222566,14,0,OTHERS
1520,2016,Tamil Nadu,Omalur,VETRIVEL.S,M,44,GEN,ADMK,88770,399,89169,265892,227295,1,1,AIADMK
1521,2016,Tamil Nadu,Omalur,AMMASI.S,M,56,GEN,DMK,68180,1033,69213,265892,227295,2,0,DMK
1522,2016,Tamil Nadu,Omalur,TAMILARASU.A,M,54,GEN,PMK,48424,297,48721,265892,227295,3,0,OTHERS
1523,2016,Tamil Nadu,Omalur,ELANGOVAN.A.R,M,50,GEN,DMDK,9694,50,9744,265892,227295,4,0,MMK
1524,2016,Tamil Nadu,Omalur,None of the Above,,,,NOTA,1720,19,1739,265892,227295,5,0,OTHERS
1525,2016,Tamil Nadu,Omalur,SELVARAJ.C,M,45,SC,IND,1483,3,1486,265892,227295,6,0,OTHERS
1526,2016,Tamil Nadu,Omalur,SARAVANAN.P,M,35,GEN,KMDK,1100,11,1111,265892,227295,7,0,OTHERS
1527,2016,Tamil Nadu,Omalur,GOVINDARAJ.S,M,49,GEN,IJK,1027,3,1030,265892,227295,8,0,NDA
1528,2016,Tamil Nadu,Omalur,RAMESH.V,M,35,GEN,NTK,933,11,944,265892,227295,9,0,OTHERS
1529,2016,Tamil Nadu,Omalur,SELVARAJ.P,M,27,GEN,IND,683,0,683,265892,227295,10,0,OTHERS
1530,2016,Tamil Nadu,Omalur,SADAIYAN.M,M,35,SC,BSP,632,1,633,265892,227295,11,0,OTHERS
1531,2016,Tamil Nadu,Omalur,ARJUNAN.M,M,45,SC,IND,536,1,537,265892,227295,12,0,OTHERS
1532,2016,Tamil Nadu,Omalur,RAGUPATHI.P.M,M,50,GEN,NCP,537,0,537,265892,227295,12,0,OTHERS
1533,2016,Tamil Nadu,Omalur,ABDUL WAHID.E,M,29,GEN,IND,390,0,390,265892,227295,14,0,OTHERS
1534,2016,Tamil Nadu,Omalur,KALIAPPAN.A,M,42,GEN,IND,309,0,309,265892,227295,15,0,OTHERS
1535,2016,Tamil Nadu,Omalur,SARASWATHI.P,F,44,GEN,IND,298,0,298,265892,227295,16,0,OTHERS
1536,2016,Tamil Nadu,Omalur,SELLADURAI.V,M,43,GEN,IND,262,0,262,265892,227295,17,0,OTHERS
1537,2016,Tamil Nadu,Omalur,AMBETHKAR.V,M,45,SC,IND,213,3,216,265892,227295,18,0,OTHERS
1538,2016,Tamil Nadu,Omalur,RAJA.K,M,37,GEN,IND,166,0,166,265892,227295,19,0,OTHERS
1539,2016,Tamil Nadu,Omalur,RAVISANKAR.G,M,29,GEN,IND,107,0,107,265892,227295,20,0,OTHERS
1540,2016,Tamil Nadu,Mettur,SEMMALAI.S,M,70,GEN,ADMK,72260,491,72751,263189,207574,1,1,AIADMK
1541,2016,Tamil Nadu,Mettur,PARTHIBAN.S.R,M,46,GEN,DMK,65124,1345,66469,263189,207574,2,0,DMK
1542,2016,Tamil Nadu,Mettur,MANI.G.K,M,66,GEN,PMK,49436,503,49939,263189,207574,3,0,OTHERS
1543,2016,Tamil Nadu,Mettur,BOOPATHY.R,M,50,GEN,DMDK,5842,50,5892,263189,207574,4,0,MMK
1544,2016,Tamil Nadu,Mettur,None of the Above,,,,NOTA,1806,23,1829,263189,207574,5,0,OTHERS
1545,2016,Tamil Nadu,Mettur,BALASUBRAMANIAN.P,M,39,GEN,BJP,1416,12,1428,263189,207574,6,0,NDA
1546,2016,Tamil Nadu,Mettur,RAJAGOUNDER.A,M,61,GEN,KMDK,1331,14,1345,263189,207574,7,0,OTHERS
1547,2016,Tamil Nadu,Mettur,VENKATACHALAM.N,M,44,GEN,NTK,975,6,981,263189,207574,8,0,OTHERS
1548,2016,Tamil Nadu,Mettur,GOPALAN.M,M,58,GEN,NCP,826,0,826,263189,207574,9,0,OTHERS
1549,2016,Tamil Nadu,Mettur,SEVANTHI.V,F,34,GEN,GMI,781,2,783,263189,207574,10,0,OTHERS
1550,2016,Tamil Nadu,Mettur,PARTHIBAN.R,M,53,GEN,IND,704,3,707,263189,207574,11,0,OTHERS
1551,2016,Tamil Nadu,Mettur,NANGA GOUNDER.D,M,60,GEN,IND,572,0,572,263189,207574,12,0,OTHERS
1552,2016,Tamil Nadu,Mettur,PARANTHAMAN.K,M,46,SC,IND,544,0,544,263189,207574,13,0,OTHERS
1553,2016,Tamil Nadu,Mettur,SUBRAMANIAM.P,M,51,GEN,IND,526,0,526,263189,207574,14,0,OTHERS
1554,2016,Tamil Nadu,Mettur,NANTHAKUMAR.N,M,38,GEN,IND,513,2,515,263189,207574,15,0,OTHERS
1555,2016,Tamil Nadu,Mettur,PADMARAJAN.K.DR,M,55,GEN,IND,357,2,359,263189,207574,16,0,OTHERS
1556,2016,Tamil Nadu,Mettur,PALANISAMY.K,M,52,GEN,IND,340,0,340,263189,207574,17,0,OTHERS
1557,2016,Tamil Nadu,Mettur,BAKKIYAM.A,F,55,GEN,IND,309,0,309,263189,207574,18,0,OTHERS
1558,2016,Tamil Nadu,Mettur,KARUNAKARAN M.V,M,74,GEN,GPI,267,1,268,263189,207574,19,0,OTHERS
1559,2016,Tamil Nadu,Mettur,PRABHU.S,M,31,GEN,IND,238,0,238,263189,207574,20,0,OTHERS
1560,2016,Tamil Nadu,Mettur,SIVA.A,M,25,GEN,IND,236,0,236,263189,207574,21,0,OTHERS
1561,2016,Tamil Nadu,Mettur,JAGANATHAN.V,M,38,SC,IND,226,0,226,263189,207574,22,0,OTHERS
1562,2016,Tamil Nadu,Mettur,MATHAYAN.C,M,36,SC,BSP,173,1,174,263189,207574,23,0,OTHERS
1563,2016,Tamil Nadu,Mettur,USHA RANI.R,F,38,GEN,IND,159,1,160,263189,207574,24,0,OTHERS
1564,2016,Tamil Nadu,Mettur,PARTHIBAN.I,M,39,GEN,IND,156,1,157,263189,207574,25,0,OTHERS
1565,2016,Tamil Nadu,Edappadi,PALANISWAMI. K,M,62,GEN,ADMK,98229,474,98703,261304,225644,1,1,AIADMK
1566,2016,Tamil Nadu,Edappadi,ANNADURAI. N,M,47,GEN,PMK,56278,403,56681,261304,225644,2,0,OTHERS
1567,2016,Tamil Nadu,Edappadi,MURUGESAN. P.A.,M,54,GEN,DMK,54210,939,55149,261304,225644,3,0,DMK
1568,2016,Tamil Nadu,Edappadi,THANGAVEL. P,M,56,GEN,CPM,5412,25,5437,261304,225644,4,0,OTHERS
1569,2016,Tamil Nadu,Edappadi,None of the Above,,,,NOTA,1894,19,1913,261304,225644,5,0,OTHERS
1570,2016,Tamil Nadu,Edappadi,PALANISAMY. K,M,42,GEN,NCP,1789,0,1789,261304,225644,6,0,OTHERS
1571,2016,Tamil Nadu,Edappadi,RAMESH. K,M,38,GEN,NTK,957,14,971,261304,225644,7,0,OTHERS
1572,2016,Tamil Nadu,Edappadi,SRINIVASAN. N,M,36,GEN,KMDK,956,3,959,261304,225644,8,0,OTHERS
1573,2016,Tamil Nadu,Edappadi,MUNIRAJA. E,M,41,GEN,IND,869,0,869,261304,225644,9,0,OTHERS
1574,2016,Tamil Nadu,Edappadi,KUMARESAN. M,M,60,GEN,IND,736,5,741,261304,225644,10,0,OTHERS
1575,2016,Tamil Nadu,Edappadi,SEDHUPATHI. A,M,28,GEN,IND,485,2,487,261304,225644,11,0,OTHERS
1576,2016,Tamil Nadu,Edappadi,SAKTHIVEL. S,M,47,GEN,IND,460,0,460,261304,225644,12,0,OTHERS
1577,2016,Tamil Nadu,Edappadi,ESWARAMOORTHI. N,M,40,GEN,IND,432,0,432,261304,225644,13,0,OTHERS
1578,2016,Tamil Nadu,Edappadi,VENKATESAN. M,M,43,GEN,IJK,361,2,363,261304,225644,14,0,NDA
1579,2016,Tamil Nadu,Edappadi,KUPPAYEE. R,F,36,GEN,IND,359,1,360,261304,225644,15,0,OTHERS
1580,2016,Tamil Nadu,Edappadi,THIRUMOORTHY. K,M,45,GEN,JD(U),328,2,330,261304,225644,16,0,OTHERS
1581,2016,Tamil Nadu,Sankari,RAJA.S,M,49,GEN,ADMK,95741,461,96202,256847,215863,1,1,AIADMK
1582,2016,Tamil Nadu,Sankari,RAJESWARAN.T.K,M,70,GEN,INC,57964,864,58828,256847,215863,2,0,DMK
1583,2016,Tamil Nadu,Sankari,KANNAN.P,M,53,GEN,PMK,37594,333,37927,256847,215863,3,0,OTHERS
1584,2016,Tamil Nadu,Sankari,SELVAKUMAR.K,M,40,GEN,TMC(M),5595,38,5633,256847,215863,4,0,MMK
1585,2016,Tamil Nadu,Sankari,SARAVANAN.K,M,38,GEN,KMDK,5048,43,5091,256847,215863,5,0,OTHERS
1586,2016,Tamil Nadu,Sankari,MURUGESAN.A.C,M,57,GEN,BJP,3151,33,3184,256847,215863,6,0,NDA
1587,2016,Tamil Nadu,Sankari,None of the Above,,,,NOTA,2896,38,2934,256847,215863,7,0,OTHERS
1588,2016,Tamil Nadu,Sankari,JANAKI.V,F,66,GEN,NTK,1510,11,1521,256847,215863,8,0,OTHERS
1589,2016,Tamil Nadu,Sankari,MUTHUSAMY.A,M,34,SC,IND,1109,1,1110,256847,215863,9,0,OTHERS
1590,2016,Tamil Nadu,Sankari,BALAMURUGAN.S,M,34,GEN,IND,889,0,889,256847,215863,10,0,OTHERS
1591,2016,Tamil Nadu,Sankari,THARANI SELVAN.A,M,35,SC,IND,724,2,726,256847,215863,11,0,OTHERS
1592,2016,Tamil Nadu,Sankari,KATHIRVEL.A,M,29,GEN,IND,577,4,581,256847,215863,12,0,OTHERS
1593,2016,Tamil Nadu,Sankari,TAMILSELVI.V,F,46,GEN,IND,493,1,494,256847,215863,13,0,OTHERS
