year,statename,distname,lcname,category,candidate,sex,age,party,total,rank,electors,polled,pollperc,win,alliance
2009,Jharkhand,Palamu,Daltonganj,GEN,AJAY BAX RAI,M,39,IND,843,11,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,MADHUSUDAN TRIPATHI,M,47,IND,734,12,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,SANJAY KUMAR PANDEY,M,43,IND,622,13,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,UDIT KUMAR,M,25,RLD,591,14,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,SHATRUGHAN OJHA,M,50,NSAM,578,15,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,INDU DEVI,F,29,RSWD,522,16,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,MANOJ KUMAR DUBEY,M,32,MMM,489,17,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,MEENA DEVI,F,36,JKP,481,18,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,RAMESH SINHA,M,55,IND,479,19,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,SHIV PRASAD AGRAWAL,M,47,ABMSD,468,20,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,MAHENDRA SINGH,M,34,IND,451,21,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,RAKESH KUMAR,M,29,IND,387,22,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,SHIV KUMAR PASWAN,M,27,IND,268,23,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Daltonganj,GEN,VIRENDRA KUMAR,M,52,IND,238,24,267909,147212,54.95,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,CHANDRASHEKHAR  DUBEY,M,66,INC,25609,1,245853,123308,50.16,1,INC
2009,Jharkhand,Palamu,Bishrampur,GEN,RAMCHANDRA CHANDRAVANSHI,M,63,RJD,17257,2,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,YUGAL PAL,M,56,JMM,16102,3,245853,123308,50.16,0,JMM
2009,Jharkhand,Palamu,Bishrampur,GEN,AWDHESH KUMAR SINGH,M,58,BSP,12063,4,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,CHANDRASHEKHAR DUBEY,M,39,JD(U),8866,5,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,ANWAR HUSSAIN ANSARI,M,43,CPI(ML)(L),7525,6,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,KAUSHAL KUMAR,M,46,AJSUP,6803,7,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,AJAY KUMAR CHANDRAVANSHI,M,34,NSAM,5896,8,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,RAMASHISH RAM,M,29,RLD,3044,9,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,RAJNISH RANJAN,M,27,IND,2921,10,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,GUPTESHWAR SINGH,M,29,IND,2052,11,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,MUNDRIKA YADAV,M,53,SP,1874,12,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,RAJESH KUMAR CHAUBEY,M,43,RASD,1838,13,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,JAI SINGH,M,35,JKP,1555,14,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,ANIL MISTRY,M,33,IND,1523,15,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,RAJMOHAN POLU,M,36,AITC,1241,16,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,RAJKUMAR SINGH,M,59,IND,1228,17,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,HARSHA KUMAR DHAR DUBEY,M,25,IND,1149,18,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,GEETA DEVI,F,43,IND,1038,19,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,JAGU KUSHWAHA,M,64,IND,971,20,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,BHARDUL RAM,M,26,IND,775,21,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,RAJENDRA CHAUDHARY,M,34,IND,758,22,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,MUKHDEV RAM,M,59,IND,649,23,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Bishrampur,GEN,SANJAY SINGH,M,41,IND,571,24,245853,123308,50.16,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,SUDHA CHOUDHARY,F,28,JD(U),25854,1,223682,91585,40.94,1,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,MANOJ KUMAR,M,37,JMM,16108,2,223682,91585,40.94,0,JMM
2009,Jharkhand,Palamu,Chattarpur,SC,RADHA KRISHNA KISHORE,M,52,INC,15575,3,223682,91585,40.94,0,INC
2009,Jharkhand,Palamu,Chattarpur,SC,OM PRAKASH RAM,M,29,LJP,8093,4,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,RAMPATI RANJAN,M,54,BSP,7712,5,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,JITENDRA KUMAR,M,29,NSAM,3246,6,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,SURESH MOCHI,M,40,IND,3065,7,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,CHANDESHWAR RAM,M,26,IND,2128,8,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,SUNITA DEVI,F,38,IND,1841,9,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,AMRESH KUMAR,M,41,IND,1820,10,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,DHANANJAY KUMAR,M,38,JKP,1465,11,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,RAMRAJ PASWAN,M,44,CPI(ML)(L),1420,12,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,RAMJEET MOCHI,M,57,IND,1332,13,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,JASMATI DEVI,F,45,RLD,988,14,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Chattarpur,SC,SUMITRA PASWAN,F,42,RASD,938,15,223682,91585,40.94,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,SANJAY KUMAR SINGH YADAV,M,42,RJD,26735,1,213029,113580,53.32,1,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,KUSHWAHA SHIV PUJAN MEHTA,M,34,BSP,23172,2,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,DASHRATH KR. SINGH,M,51,JD(U),22163,3,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,KAMLESH KU. SINGH,M,51,NCP,14540,4,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,JYOTIRESVER SINGH,M,39,IND,6109,5,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,UPENDRA SINGH,M,36,JMM,5869,6,213029,113580,53.32,0,JMM
2009,Jharkhand,Palamu,Hussainabad,GEN,MAHENDRA YADAV,M,35,IND,2595,7,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,BIRENDRA PRASAD SINGH,M,51,INC,2521,8,213029,113580,53.32,0,INC
2009,Jharkhand,Palamu,Hussainabad,GEN,BIRENDRA KUMAR,M,32,AJSUP,1902,9,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,VIJENDRA KUMAR SINGH,M,36,IND,1081,10,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,VIJAY PRASAD YADAV,M,35,SP,1044,11,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,JAMIL AHMAD,M,37,IND,1008,12,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,NARESH KUMAR PASWAN,M,29,RASD,997,13,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,SHARWAN RAM,M,51,IND,819,14,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,VINOD RAM,M,41,IND,793,15,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,VIRENDRA KUMAR,M,25,AITC,686,16,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,RAM RATAN SAH,M,49,IND,553,17,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,BIRENDRA KUMAR,M,36,JKP,515,18,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Palamu,Hussainabad,GEN,RAM PRASAD,M,33,IND,478,19,213029,113580,53.32,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,SATYENDRA NATH TIWARI,M,48,JVM,50474,1,249060,150022,60.24,1,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,GIRINATH SINGH,M,47,RJD,40412,2,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,MITHILESH KUMAR THAKUR,M,42,JMM,14180,3,249060,150022,60.24,0,JMM
2009,Jharkhand,Garhwa,Garhwa,GEN,ALAKH NATH PANDEY,M,43,BJP,13191,4,249060,150022,60.24,0,BJP
2009,Jharkhand,Garhwa,Garhwa,GEN,KALI CHARAN MAHTO,M,36,CPI(ML)(L),6830,5,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,ANIL KUMAR SAH,M,37,AJSUP,6665,6,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,RAJESH KUMAR (GARHWA),M,34,NSAM,2298,7,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,MAKRANT SINGH,M,35,IND,1927,8,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,PRAVIN KUMAR KESARI,M,36,IND,1879,9,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,BADRUDDIN KHAN,M,28,IND,1413,10,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,KULDIP PASWAN,M,37,IND,1266,11,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,SHASHIKANT TIWARY,M,37,IND,1244,12,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,SUMANT KUMAR PANDEY,M,31,IND,1100,13,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,MADAN RAM,M,28,IND,1063,14,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,DEEPAK KUMAR SHARMA,M,31,RLD,999,15,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,BIHARI VISHWAKARMA,M,39,BSA,871,16,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,KUMARI ARCHANA BHAGAT,F,25,IND,851,17,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,MANOJ RAM,M,32,IND,687,18,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,SUNIL PASWAN,M,29,JKP,636,19,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,SATENDRA SINGH,M,31,IND,558,20,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,VIJAY KUMAR,M,25,IND,553,21,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,RAJESH KUMAR (RANKA),M,34,SP,473,22,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Garhwa,GEN,SHIV KUMAR BAITHA,M,32,IND,452,23,249060,150022,60.24,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,ANANT PRATAP DEO,M,39,INC,54690,1,254216,157697,62.03,1,INC
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,BHANU PRATAP SHAHI,M,36,NSAM,32522,2,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,SOGARA BIBI,F,30,CPI(ML)(L),20901,3,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,KEDAR PRASAD YADAV,M,40,BSP,14293,4,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,RAMCHANDRA KESHRI,M,68,JD(U),11546,5,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,BASANT KUMAR YADAV,M,47,RJD,3026,6,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,RAKESH KUMAR CHAUBEY,M,34,IND,2118,7,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,RAM KESH YADAV,M,41,IND,1676,8,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,JAY RAM PASWAN,M,31,AJSUP,1458,9,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,ANIL KUMAR PANDEY,M,35,IND,1383,10,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,MUKHTAR ANSARI,M,32,IND,1289,11,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,JAGDISH PASWAN,M,54,IND,1272,12,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,GHANSHYAM PATHAK,M,39,IND,1236,13,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,SATAN RAM,M,38,IND,1191,14,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,RAMADHAR RAM,M,38,IND,1074,15,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,SUMER RAM,M,39,IND,1056,16,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,SHAMBHU RAM,M,34,IND,1048,17,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,UDAY RAM,M,41,IND,1047,18,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,VIDYA RAM,M,28,IND,981,19,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,GAYA RAM,M,35,IND,964,20,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,BUDDHANATH RAM,M,38,IND,792,21,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,BHANU RAM,M,55,IND,643,22,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,SATYENDRA RAM,M,33,IND,547,23,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,RAM CHANDRA RAM,M,39,IND,525,24,254216,157697,62.03,0,OTHERS
2009,Jharkhand,Garhwa,Bhawanathpur,GEN,RAM PYRE RAM,M,48,IND,419,25,254216,157697,62.03,0,OTHERS
