year,statename,lcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance,
2011,Tamil Nadu,Mayiladuthurai,T. TIMOTHY,M,48,GEN,IND,263,0,263,184990,141847,15,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,G.S.BHARATHIDASAN,M,31,GEN,IND,302,2,304,184990,141847,14,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,R. THILLAI NATARAJAN,M,32,GEN,IND,431,0,431,184990,141847,13,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,J.VASUDEVAN,M,45,GEN,IND,523,0,523,184990,141847,12,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,A. ABDUL JALEEL,M,50,GEN,IND,528,0,528,184990,141847,11,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,M.RAJARAMAN,M,47,GEN,IND,553,2,555,184990,141847,10,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,R. THIRUGANAM,M,45,GEN,RJD,712,0,712,184990,141847,9,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,M.MAITHILI,F,32,SC,BSP,787,3,790,184990,141847,8,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,T.MURUGAN,M,31,GEN,IND,963,0,963,184990,141847,7,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,S.K.JAYARAMAN,M,46,GEN,IJK,997,5,1002,184990,141847,6,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,S.MATHIYAZHAGAN,M,46,GEN,IND,1678,0,1678,184990,141847,5,0,OTHERS,
2011,Tamil Nadu,Mayiladuthurai,G.SETHURAMAN,M,56,GEN,BJP,4174,28,4202,184990,141847,4,0,OTHERS,
2011,Tamil Nadu,Poompuhar,NANMARAN. T,M,30,SC,AIJMK,751,0,751,212106,169457,8,0,OTHERS,
2011,Tamil Nadu,Poompuhar,ILANCHEZHIAN.T,M,36,GEN,BSP,763,0,763,212106,169457,7,0,OTHERS,
2011,Tamil Nadu,Poompuhar,RAMAKRISHNAN.S,M,55,GEN,IJK,1237,0,1237,212106,169457,6,0,OTHERS,
2011,Tamil Nadu,Poompuhar,DHAKSHINAMOORTHY.M,M,40,SC,IND,1326,0,1326,212106,169457,5,0,OTHERS,
2011,Tamil Nadu,Poompuhar,BALASUBRAMANIAN.R,M,36,GEN,BJP,2080,11,2091,212106,169457,4,0,OTHERS,
2011,Tamil Nadu,Poompuhar,MOHAMED THARIK .M .Y,M,37,GEN,SDPI,2983,1,2984,212106,169457,3,0,OTHERS,
2011,Tamil Nadu,Poompuhar,AGORAM.K,M,43,GEN,PMK,74115,351,74466,212106,169457,2,0,DMK,
2011,Tamil Nadu,Poompuhar,PAVUNRAJ.S,M,55,GEN,AIADMK,85706,133,85839,212106,169457,1,1,AIADMK,
2011,Tamil Nadu,Nagapattinam,JAGABAR SATHICK.A,M,33,GEN,BSP,721,0,721,151882,120690,4,0,OTHERS,
2011,Tamil Nadu,Nagapattinam,M MURUGANANTHAM,M,37,GEN,BJP,1968,4,1972,151882,120690,3,0,OTHERS,
2011,Tamil Nadu,Nagapattinam,MOHAMED SHEIK DAWOOD,M,62,GEN,DMK,55796,331,56127,151882,120690,2,0,DMK,
2011,Tamil Nadu,Nagapattinam,K A JAYAPAL,M,56,GEN,AIADMK,61801,69,61870,151882,120690,1,1,AIADMK,
2011,Tamil Nadu,Kilvelur(SC),DEVAKI G,F,26,SC,IND,1487,0,1487,141185,121254,3,0,OTHERS,
2011,Tamil Nadu,Kilvelur(SC),MATHIVANAN U,M,52,SC,DMK,58361,317,58678,141185,121254,2,0,DMK,
2011,Tamil Nadu,Kilvelur(SC),MAHALINGAM P,M,55,SC,CPM,59346,56,59402,141185,121254,1,1,AIADMK,
2011,Tamil Nadu,Kilvelur(SC),SADASIVAM K,M,55,SC,IND,339,0,339,141185,121254,6,0,OTHERS,
2011,Tamil Nadu,Kilvelur(SC),SELVARASU T,M,39,SC,IND,605,0,605,141185,121254,5,0,OTHERS,
2011,Tamil Nadu,Kilvelur(SC),SHAJAHAN J,M,31,SC,BSP,743,0,743,141185,121254,4,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,V.CHANDRAMOHAN,M,30,GEN,IND,157,0,157,155065,130708,13,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,V.SUBRAMANIAN,M,60,GEN,IND,227,0,227,155065,130708,12,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,R.RAMAMURTHY,M,55,GEN,IND,246,0,246,155065,130708,11,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,DR.P.SUBRAMANIAN,M,73,GEN,IND,257,0,257,155065,130708,10,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,T.V.R.VEERAMANI,M,45,GEN,IND,837,1,838,155065,130708,9,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,S.KARTHIKEYAN,M,49,GEN,BJP,1258,2,1260,155065,130708,8,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,D.RAMSINGH,M,42,GEN,IND,1826,0,1826,155065,130708,7,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,M.RANI,F,48,GEN,IND,1988,3,1991,155065,130708,6,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,G.SHANMUGAVEL,M,36,GEN,JMM,2030,11,2041,155065,130708,5,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,K.JEGAN,M,28,GEN,IND,2270,0,2270,155065,130708,4,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,R.CHINNATHURAI,M,61,GEN,PMK,22784,141,22925,155065,130708,3,0,DMK,
2011,Tamil Nadu,Vedaranyam,S.K.VEDARATHINAM,M,53,GEN,IND,42293,578,42871,155065,130708,2,0,OTHERS,
2011,Tamil Nadu,Vedaranyam,N.V.KAMARAJ,M,48,GEN,AIADMK,53508,291,53799,155065,130708,1,1,AIADMK,
2011,Tamil Nadu,Thiruthuraipoondi(SC),R.DEVADOSS,M,51,SC,MMKA,510,1,511,193844,156294,10,0,OTHERS,
2011,Tamil Nadu,Thiruthuraipoondi(SC),K.KARUNANITHI,M,49,SC,IND,714,1,715,193844,156294,9,0,OTHERS,
2011,Tamil Nadu,Thiruthuraipoondi(SC),U.RAMACHANDRAN,M,32,SC,IND,898,0,898,193844,156294,8,0,OTHERS,
2011,Tamil Nadu,Thiruthuraipoondi(SC),THAI.KANDASAMY,M,40,SC,BSP,1068,2,1070,193844,156294,7,0,OTHERS,
2011,Tamil Nadu,Thiruthuraipoondi(SC),C.SINGAPERUMAL,M,38,SC,IND,1720,6,1726,193844,156294,6,0,OTHERS,
2011,Tamil Nadu,Thiruthuraipoondi(SC),S.SARAVANAN,M,31,SC,LSP,1857,0,1857,193844,156294,5,0,OTHERS,
2011,Tamil Nadu,Thiruthuraipoondi(SC),S.RAJKUMAR,M,30,SC,IND,1981,0,1981,193844,156294,4,0,OTHERS,
2011,Tamil Nadu,Thiruthuraipoondi(SC),P.SIVASHANMUGAM,M,33,SC,BJP,3016,9,3025,193844,156294,3,0,OTHERS,
2011,Tamil Nadu,Thiruthuraipoondi(SC),P.SELVADURAI,M,53,SC,INC,60803,309,61112,193844,156294,2,0,DMK,
2011,Tamil Nadu,Thiruthuraipoondi(SC),K.ULAGANATHAN,M,56,SC,CPI,83258,141,83399,193844,156294,1,1,AIADMK,
2011,Tamil Nadu,Mannargudi,"2   RAJAMANICKAM,SIVA.",M,65,GEN,AIADMK,77191,147,77338,205522,166186,2,0,AIADMK,
2011,Tamil Nadu,Mannargudi,"RASA,S.",M,39,SC,IND,100,0,100,205522,166186,13,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"RAJA, K.S.",M,49,GEN,IND,136,1,137,205522,166186,12,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"PICHAIKKANNU,R.",M,61,GEN,IND,184,0,184,205522,166186,11,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"AROKIYASAMY,K.",M,44,GEN,IJK,334,1,335,205522,166186,10,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"LAKSHMI, M.",F,33,GEN,IND,468,0,468,205522,166186,9,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"ABDUL SAMAD, A.P.A.",M,57,GEN,IND,540,0,540,205522,166186,8,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"VENKATACHALAM,L.",M,58,GEN,IND,747,0,747,205522,166186,7,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"ANBUDHAS,D.",M,28,SC,BSP,795,0,795,205522,166186,6,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"VETRIVEL, K.",M,43,GEN,IND,924,0,924,205522,166186,5,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"VASUDEVAN,P",M,58,GEN,BJP,1430,5,1435,205522,166186,4,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"JAYACHANDRAN,M.",M,41,GEN,IND,1861,2,1863,205522,166186,3,0,OTHERS,
2011,Tamil Nadu,Mannargudi,"   RAJAA, T.R.B.",M,34,GEN,DMK,80786,534,81320,205522,166186,1,1,DMK,
2011,Tamil Nadu,Thiruvarur,ANANDARAJ.  S,M,34,GEN,IND,95,0,95,209530,173159,12,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,ANBAZHAGAN T,M,31,GEN,IND,111,0,111,209530,173159,11,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,JAYARAMAN. T,M,62,SC,BSP,189,0,189,209530,173159,10,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,THOOTHAISELVAM. M,M,41,GEN,IND,255,0,255,209530,173159,9,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,SIVA ELANGO,M,33,GEN,MSK,277,4,281,209530,173159,8,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,RAMASAMI @ TRAFFIC RAMASAMI. K.R,M,78,GEN,IND,346,5,351,209530,173159,7,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,RAMESHKUMAR . R,M,26,GEN,IJK,355,2,357,209530,173159,6,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,MUTHARASAN. S,M,27,GEN,IND,737,0,737,209530,173159,5,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,PINGALAN R,M,33,GEN,BJP,1257,6,1263,209530,173159,4,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,SRIRAMACHANDRAN  PN,M,30,GEN,IND,1741,0,1741,209530,173159,3,0,OTHERS,
2011,Tamil Nadu,Thiruvarur,RAJENDRAN. M,M,58,GEN,AIADMK,58716,49,58765,209530,173159,2,0,AIADMK,
2011,Tamil Nadu,Thiruvarur,KARUNANIDHI. M,M,87,GEN,DMK,108268,746,109014,209530,173159,1,1,DMK,
2011,Tamil Nadu,Nannilam,SUBRAMANIAN.G,M,43,GEN,IND,587,0,587,218867,180265,7,0,OTHERS,
2011,Tamil Nadu,Nannilam,SEKAR .A,M,50,SC,IND,647,0,647,218867,180265,6,0,OTHERS,
2011,Tamil Nadu,Nannilam,PANASAIARANGAN.K.N,M,48,GEN,IND,1211,0,1211,218867,180265,5,0,OTHERS,
2011,Tamil Nadu,Nannilam,IMMANUVEL .T,M,34,GEN,BSP,1247,0,1247,218867,180265,4,0,OTHERS,
2011,Tamil Nadu,Nannilam,GANESAN.G,M,34,GEN,IJK,2832,3,2835,218867,180265,3,0,OTHERS,
2011,Tamil Nadu,Nannilam,ELANGOVAN.R,M,45,GEN,DMK,81239,428,81667,218867,180265,2,0,DMK,
2011,Tamil Nadu,Nannilam,KAMARAJ.R,M,50,GEN,AIADMK,91959,112,92071,218867,180265,1,1,AIADMK,
2011,Tamil Nadu,Nannilam,SIVAKUMAR.V,M,32,GEN,IND,419,0                 419,,218867,180265,8,0,OTHERS,
2011,Tamil Nadu,Royapuram,SIVAKUMAR. K.J,M,34,GEN,IND,68,0,68,159349,112461,13,0,OTHERS,
2011,Tamil Nadu,Royapuram,RAJARAMAN. N,M,56,GEN,IND,74,0,74,159349,112461,12,0,OTHERS,
2011,Tamil Nadu,Royapuram,GOPINATHAN. M,M,60,GEN,IND,87,0,87,159349,112461,11,0,OTHERS,
2011,Tamil Nadu,Royapuram,SUBRAMANIYAM. G,M,56,GEN,IND,89,0,89,159349,112461,10,0,OTHERS,
2011,Tamil Nadu,Royapuram,JAGANATHAN. N,M,35,GEN,IND,97,0,97,159349,112461,9,0,OTHERS,
2011,Tamil Nadu,Royapuram,MOHAN. S,M,55,GEN,IND,200,1,201,159349,112461,8,0,OTHERS,
2011,Tamil Nadu,Royapuram,DOSS.K,M,48,GEN,BSP,235,0,235,159349,112461,7,0,OTHERS,
2011,Tamil Nadu,Royapuram,MURUGAN. A,M,31,GEN,IND,241,0,241,159349,112461,6,0,OTHERS,
2011,Tamil Nadu,Royapuram,ASHOK. J,M,36,GEN,IND,340,0,340,159349,112461,5,0,OTHERS,
2011,Tamil Nadu,Royapuram,JEBARAJ IMMANUEL.S,M,39,GEN,IND,520,0,520,159349,112461,4,0,OTHERS,
2011,Tamil Nadu,Royapuram,CHANDAR (ALIAS) CHANDRU.D,M,30,GEN,BJP,1682,1,1683,159349,112461,3,0,OTHERS,
2011,Tamil Nadu,Royapuram,MANOHAR. R,M,45,GEN,INC,43613,114,43727,159349,112461,2,0,DMK,
2011,Tamil Nadu,Royapuram,JAYAKUMAR. D,M,50,GEN,AIADMK,65010,89,65099,159349,112461,1,1,AIADMK,
2011,Tamil Nadu,Thiruvidaimarudur(SC),ILAIYARAJA.V,M,28,SC,IND,171,0,171,196663,160392,10,0,OTHERS,
2011,Tamil Nadu,Thiruvidaimarudur(SC),ILANGOVAN.S,M,44,SC,CPI(ML)(L),333,0,333,196663,160392,9,0,OTHERS,
2011,Tamil Nadu,Thiruvidaimarudur(SC),SUBASH CHANDRA BOSE.T,M,27,SC,IND,619,0,619,196663,160392,8,0,OTHERS,
2011,Tamil Nadu,Thiruvidaimarudur(SC),RAJASEKAR.J,M,31,SC,IJK,693,0,693,196663,160392,7,0,OTHERS,
2011,Tamil Nadu,Thiruvidaimarudur(SC),ELANGOVAN.A,M,39,SC,IND,814,5,819,196663,160392,6,0,OTHERS,
2011,Tamil Nadu,Thiruvidaimarudur(SC),RAJAVELU.K,M,54,SC,BSP,902,0,902,196663,160392,5,0,OTHERS,
2011,Tamil Nadu,Thiruvidaimarudur(SC),RAVI CHANDRAN.S,M,41,SC,IND,1253,0,1253,196663,160392,4,0,OTHERS,
2011,Tamil Nadu,Thiruvidaimarudur(SC),KUDANTHAI ARASAN,M,37,SC,IND,1646,0,1646,196663,160392,3,0,OTHERS,
2011,Tamil Nadu,Thiruvidaimarudur(SC),PANDIYARAJAN.T,M,36,SC,AIADMK,76723,58,76781,196663,160392,2,0,AIADMK,
2011,Tamil Nadu,Thiruvidaimarudur(SC),CHEZHIAAN.GOVI,M,44,SC,DMK,76758,417,77175,196663,160392,1,1,DMK,
2011,Tamil Nadu,Kumbakonam,SUBRAMANIAN.P,M,33,GEN,IND,294,0,294,200372,161408,9,0,OTHERS,
2011,Tamil Nadu,Kumbakonam,MOHAN.R,M,52,GEN,IND,478,0,478,200372,161408,8,0,OTHERS,
2011,Tamil Nadu,Kumbakonam,PANIMAYAMARYRAJ.M,M,67,GEN,IND,552,3,555,200372,161408,7,0,OTHERS,
2011,Tamil Nadu,Kumbakonam,VIJAYALAKSHMI KUDANTHI.S,F,40,GEN,IND,649,0,649,200372,161408,6,0,OTHERS,
2011,Tamil Nadu,Kumbakonam,RAJKUMAR.G,M,39,SC,BSP,727,0,727,200372,161408,5,0,OTHERS,
2011,Tamil Nadu,Kumbakonam,DHASNAMURTHI.M.B.S,M,41,GEN,IJK,1083,4,1087,200372,161408,4,0,OTHERS,
2011,Tamil Nadu,Kumbakonam,ANNAMALAI.PL,M,45,GEN,BJP,1602,4,1606,200372,161408,3,0,OTHERS,
2011,Tamil Nadu,Kumbakonam,ERAMANATHAN.RAMA,M,46,GEN,AIADMK,77230,140,77370,200372,161408,2,0,AIADMK,
2011,Tamil Nadu,Kumbakonam,ANBALAGAN.G,M,61,GEN,DMK,78040,602,78642,200372,161408,1,1,DMK,
2011,Tamil Nadu,Papanasam,A.M. RAJA,M,50,GEN,IND,370,0,370,198200,160162,8,0,OTHERS,
2011,Tamil Nadu,Papanasam,V. KULANTHAIVELU,M,48,GEN,IND,585,0,585,198200,160162,7,0,OTHERS,
2011,Tamil Nadu,Papanasam,R. THIRUMENI,M,27,SC,BSP,1082,0,1082,198200,160162,6,0,OTHERS,
2011,Tamil Nadu,Papanasam,K.SAMBAVAIDYANATHAN,M,53,GEN,ABHM,1174,0,1174,198200,160162,5,0,OTHERS,
2011,Tamil Nadu,Papanasam,P.A. MOHAMED GANI,M,38,GEN,IND,1231,0,1231,198200,160162,4,0,OTHERS,
2011,Tamil Nadu,Papanasam,T.MAHENDREN,M,42,GEN,BJP,1594,2,1596,198200,160162,3,0,OTHERS,
2011,Tamil Nadu,Papanasam,M. RAMKUMAR,M,44,GEN,INC,67307,321,67628,198200,160162,2,0,DMK,
2011,Tamil Nadu,Papanasam,R. DORAIKKANNU,M,62,GEN,AIADMK,85545,90,85635,198200,160162,1,1,AIADMK,
2011,Tamil Nadu,Papanasam,A. TAMILSELVAN,M,26,SC,IND,233,0,233,198200,160162,11,0,OTHERS,
2011,Tamil Nadu,Papanasam,P. ARIVAZHAGAN,M,26,GEN,IND,301,0,301,198200,160162,10,0,OTHERS,
2011,Tamil Nadu,Papanasam,A.M. RAJMUHAMATHU,M,48,GEN,IND,327,0,327,198200,160162,9,0,OTHERS,
2011,Tamil Nadu,Thiruvaiyaru,C. RAJA  SOCRATES,M,48,GEN,PPIS,625,1,626,207331,173706,7,0,OTHERS,
2011,Tamil Nadu,Thiruvaiyaru,M.  ARANGARAJAN,M,59,SC,BSP,910,1,911,207331,173706,6,0,OTHERS,
2011,Tamil Nadu,Thiruvaiyaru,J. SIVAKUMAR,M,44,GEN,BJP,1271,5,1276,207331,173706,5,0,OTHERS,
2011,Tamil Nadu,Thiruvaiyaru,D. RAJESH   KANNAN,M,29,SC,AIJMK,1408,0,1408,207331,173706,4,0,OTHERS,
2011,Tamil Nadu,Thiruvaiyaru,G. MUTHUKUMAR,M,39,GEN,IJK,4876,3,4879,207331,173706,3,0,OTHERS,
2011,Tamil Nadu,Thiruvaiyaru,S.  ARANGANATHAN,M,45,GEN,DMK,75429,393,75822,207331,173706,2,0,DMK,
2011,Tamil Nadu,Thiruvaiyaru,M.RETHINASAMI,M,55,GEN,AIADMK,88677,107,88784,207331,173706,1,1,AIADMK,
2011,Tamil Nadu,Thanjavur,G.ILAVARASAN,M,26,GEN,IND,249,0,249,202002,149130,9,0,OTHERS,
2011,Tamil Nadu,Thanjavur,K.BALU @ BALAN,M,39,GEN,IND,272,1,273,202002,149130,8,0,OTHERS,
2011,Tamil Nadu,Thanjavur,P.THIRUNAVUKKARASU,M,58,SC,BSP,436,0,436,202002,149130,7,0,OTHERS,
2011,Tamil Nadu,Thanjavur,V.SUSAIARUL,M,49,GEN,LCOP,552,1,553,202002,149130,6,0,OTHERS,
2011,Tamil Nadu,Thanjavur,K.MUTHUKUMARAN,M,28,GEN,IND,711,1,712,202002,149130,5,0,OTHERS,
2011,Tamil Nadu,Thanjavur,P.RAYAR VICTOR AROKIYARAJ,M,41,GEN,IJK,1495,10,1505,202002,149130,4,0,OTHERS,
2011,Tamil Nadu,Thanjavur,M.S.RAMALINGAM,M,55,GEN,BJP,1894,7,1901,202002,149130,3,0,OTHERS,
2011,Tamil Nadu,Thanjavur,S.N.M.UBAYADULLAH,M,69,GEN,DMK,67218,868,68086,202002,149130,2,0,DMK,
2011,Tamil Nadu,Thanjavur,M.RENGASAMY,M,54,GEN,AIADMK,75177,238,75415,202002,149130,1,1,AIADMK,
2011,Tamil Nadu,Orathanadu,G. PARAMESWARI,F,44,GEN,IND,1348,0,1348,193265,158681,7,0,OTHERS,
2011,Tamil Nadu,Orathanadu,A. KARNAN,M,47,GEN,BJP,1532,0,1532,193265,158681,6,0,OTHERS,
2011,Tamil Nadu,Orathanadu,A. JAYABAL,M,38,SC,BSP,1541,1,1542,193265,158681,5,0,OTHERS,
2011,Tamil Nadu,Orathanadu,P. MURUGAIYAN,M,60,GEN,IND,1611,1,1612,193265,158681,4,0,OTHERS,
2011,Tamil Nadu,Orathanadu,A. AROKIYASAMY,M,55,GEN,IJK,1841,2,1843,193265,158681,3,0,OTHERS,
2011,Tamil Nadu,Orathanadu,T.MAHESH KRISHANASAMY,M,36,GEN,DMK,58887,193,59080,193265,158681,2,0,DMK,
2011,Tamil Nadu,Orathanadu,R.VAITHILINGAM,M,55,GEN,AIADMK,91636,88,91724,193265,158681,1,1,AIADMK,
2011,Tamil Nadu,Pattukkottai,C.INBARASAN,M,63,GEN,BSP,1185,1,1186,187627,146353,9,0,OTHERS,
2011,Tamil Nadu,Pattukkottai,R.SINGARAVADIVELAN,M,33,GEN,IND,1194,1,1195,187627,146353,8,0,OTHERS,
2011,Tamil Nadu,Pattukkottai,A. IRENE,F,27,GEN,IND,1357,1,1358,187627,146353,7,0,OTHERS,
2011,Tamil Nadu,Pattukkottai,A.SARAVANAN,M,31,GEN,IJK,1424,0,1424,187627,146353,6,0,OTHERS,
2011,Tamil Nadu,Pattukkottai,S.SENTHILKUMAR,M,34,GEN,IND,6774,1,6775,187627,146353,5,0,OTHERS,
2011,Tamil Nadu,Pattukkottai,V.MURALI GANESH,M,38,GEN,BJP,10116,48,10164,187627,146353,4,0,OTHERS,
2011,Tamil Nadu,Pattukkottai,A.R.M.YOGANANDAM,M,50,GEN,IND,21946,120,22066,187627,146353,3,0,OTHERS,
2011,Tamil Nadu,Pattukkottai,"N.SENTHILKUMAR,",M,40,GEN,DMDK,46663,40,46703,187627,146353,2,0,AIADMK,
2011,Tamil Nadu,Pattukkottai,N.R.RENGARAJAN,M,47,GEN,INC,55080,402,55482,187627,146353,1,1,DMK,
2011,Tamil Nadu,Peravurani,A. MUTHUKUMARAN,M,40,GEN,IND,1140,0,1140,173298,140044,10,0,OTHERS,
2011,Tamil Nadu,Peravurani,K.M.KALEMUTHU,M,31,GEN,IND,1430,0,1430,173298,140044,9,0,OTHERS,
2011,Tamil Nadu,Peravurani,V. MAYALAGU,M,62,SC,BSP,1432,0,1432,173298,140044,8,0,OTHERS,
2011,Tamil Nadu,Peravurani,M. BALASUBRAMANIYAN,M,40,GEN,IND,1465,0,1465,173298,140044,7,0,OTHERS,
2011,Tamil Nadu,Peravurani,R. ELANGO,M,37,GEN,BJP,2688,3,2691,173298,140044,6,0,OTHERS,
2011,Tamil Nadu,Peravurani,K. THANGAMUTHU,M,45,GEN,JMM,4453,0,4453,173298,140044,5,0,OTHERS,
2011,Tamil Nadu,Peravurani,V.SUBRAMANIYAN,M,42,GEN,IND,7468,2,7470,173298,140044,4,0,OTHERS,
2011,Tamil Nadu,Peravurani,S.V. THIRUGNANA SAMBANDAM,M,47,GEN,IND,24978,159,25137,173298,140044,3,0,OTHERS,
2011,Tamil Nadu,Peravurani,K. MAHENDRAN,M,35,GEN,INC,43688,128,43816,173298,140044,2,0,DMK,
2011,Tamil Nadu,Peravurani,C. ARUNPANDIAN,M,51,GEN,DMDK,50991,19,51010,173298,140044,1,1,AIADMK,
2011,Tamil Nadu,Gandharvakottai(SC),CHITRA. R,F,35,SC,IND,754,0,754,152708,122381,8,0,OTHERS,
2011,Tamil Nadu,Gandharvakottai(SC),ASAITHAMBI. P,M,39,SC,CPI(ML)(L),817,7,824,152708,122381,7,0,OTHERS,
2011,Tamil Nadu,Gandharvakottai(SC),BHARATHY. K,M,33,SC,IND,842,0,842,152708,122381,6,0,OTHERS,
2011,Tamil Nadu,Gandharvakottai(SC),MURUGESAN. M,M,29,SC,BSP,1073,0,1073,152708,122381,5,0,OTHERS,
2011,Tamil Nadu,Gandharvakottai(SC),RETHINAM. V,M,47,SC,IND,1357,0,1357,152708,122381,4,0,OTHERS,
2011,Tamil Nadu,Gandharvakottai(SC),SELVARANI. R,F,36,SC,IJK,2970,4,2974,152708,122381,3,0,OTHERS,
2011,Tamil Nadu,Gandharvakottai(SC),KAVITHAIPITHAN. S,M,51,SC,DMK,47220,209,47429,152708,122381,2,0,DMK,
2011,Tamil Nadu,Gandharvakottai(SC),SUBRAMANIAN. N,M,57,SC,AIADMK,67090,38,67128,152708,122381,1,1,AIADMK,
2011,Tamil Nadu,Viralimalai,RAMESH M,M,30,GEN,IND,774,0,774,160449,138022,8,0,OTHERS,
2011,Tamil Nadu,Viralimalai,PALANIAPPAN    (A) PURATCHIKAVIDASAN. M,M,40,GEN,IND,1144,0,1144,160449,138022,7,0,OTHERS,
2011,Tamil Nadu,Viralimalai,RAJA   P,M,29,GEN,IND,1403,0,1403,160449,138022,6,0,OTHERS,
2011,Tamil Nadu,Viralimalai,ALAGU .P,M,53,GEN,IND,1404,0,1404,160449,138022,5,0,OTHERS,
2011,Tamil Nadu,Viralimalai,SAVARIMUTHU . Y,M,39,GEN,IJK,2638,1,2639,160449,138022,4,0,OTHERS,
2011,Tamil Nadu,Viralimalai,PALANIAPPAN. M,M,44,GEN,IND,15383,14,15397,160449,138022,3,0,OTHERS,
2011,Tamil Nadu,Viralimalai,REGUPATHY. S,M,60,GEN,DMK,37828,148,37976,160449,138022,2,0,DMK,
2011,Tamil Nadu,Viralimalai,VIJAYA BASKER. C,M,36,GEN,AIADMK,77244,41,77285,160449,138022,1,1,AIADMK,
2011,Tamil Nadu,harbour,SATHYANARAYANAN  D @,M,51,GEN,IND,46,0,46,152817,96475,14,0,OTHERS,
2011,Tamil Nadu,harbour,CHAN BASHA,M,51,GEN,IND,53,0,53,152817,96475,13,0,OTHERS,
2011,Tamil Nadu,harbour,SYED IBRAHIM A,M,49,GEN,IND,88,0,88,152817,96475,11,0,OTHERS,
2011,Tamil Nadu,harbour,SAKTHIVEL D,M,43,SC,IND,88,0,88,152817,96475,11,0,OTHERS,
2011,Tamil Nadu,harbour,HANUMANTHARAO G,M,46,GEN,IND,98,0,98,152817,96475,10,0,OTHERS,
2011,Tamil Nadu,harbour,BABU M D,M,31,GEN,IND,206,0,206,152817,96475,9,0,OTHERS,
2011,Tamil Nadu,harbour,AMEER JOHN K,M,29,GEN,IND,210,0,210,152817,96475,8,0,OTHERS,
2011,Tamil Nadu,harbour,CHANDRA KUMAR D,M,43,SC,IND,211,0,211,152817,96475,7,0,OTHERS,
2011,Tamil Nadu,harbour,PUSHPARANI G,F,46,GEN,IJK,291,0,291,152817,96475,6,0,OTHERS,
2011,Tamil Nadu,harbour,PRAVEEN MAHESHWARI,M,34,GEN,IND,761,0,761,152817,96475,5,0,OTHERS,
2011,Tamil Nadu,harbour,MOHAMED HUSSAIN P,M,33,GEN,SDPI,2237,0,2237,152817,96475,4,0,OTHERS,
2011,Tamil Nadu,harbour,JAISANKAR M,M,39,GEN,BJP,4662,1,4663,152817,96475,3,0,OTHERS,
2011,Tamil Nadu,harbour,ALTAF HUSSAIN,M,61,GEN,DMK,33570,33,33603,152817,96475,2,0,DMK,
2011,Tamil Nadu,harbour,KARUPPIAH .PALA,M,67,GEN,AIADMK,53908,12,53920,152817,96475,1,1,AIADMK,
2011,Tamil Nadu,Pudukkottai,KARUNANITHI. C,M,51,SC,IND,379,1,380,177413,139957,9,0,OTHERS,
2011,Tamil Nadu,Pudukkottai,SAVAHEER.S,M,36,GEN,IND,417,0,417,177413,139957,8,0,OTHERS,
2011,Tamil Nadu,Pudukkottai,SEVANTHILINGAM.T,M,48,GEN,IND,750,0,750,177413,139957,7,0,OTHERS,
2011,Tamil Nadu,Pudukkottai,RAVI. C,M,41,SC,IND,832,0,832,177413,139957,6,0,OTHERS,
