year,statename,lcname,candidate,sex,age,category,party,total,electors,polled,rank,win,alliance
2006,Tamil Nadu,Poompuhar,CHAKRAVARTHI.K,M,38,GEN,IND,439,,120015,9,0,OTHERS
2006,Tamil Nadu,Poompuhar,SARASWATHI.M,F,40,GEN,BSP,379,,120015,10,0,OTHERS
2006,Tamil Nadu,Poompuhar,MALARVIZHI.D,F,32,GEN,IND,345,,120015,11,0,OTHERS
2006,Tamil Nadu,Mayuram,RAJAKUMAR.S,M,38,GEN,INC,53490,,115612,1,1,DMK
2006,Tamil Nadu,Mayuram,MAHALINGAM.M,M,55,GEN,MDMK,51912,,115612,2,0,AIADMK
2006,Tamil Nadu,Mayuram,RAJENDAR.T VIJAYA,M,49,GEN,IND,4346,,115612,3,0,OTHERS
2006,Tamil Nadu,Mayuram,THAVAMANI.P,F,37,GEN,DMDK,2277,,115612,4,0,OTHERS
2006,Tamil Nadu,Mayuram,VASUDEVAN.P,M,53,GEN,BJP,1327,,115612,5,0,OTHERS
2006,Tamil Nadu,Mayuram,MUTHUSAMY.P,M,73,GEN,BSP,624,,115612,6,0,OTHERS
2006,Tamil Nadu,Mayuram,AMEENULLAH.S,M,46,GEN,TNJC,531,,115612,7,0,OTHERS
2006,Tamil Nadu,Mayuram,RAJENDRAN.S,M,47,GEN,IND,407,,115612,8,0,OTHERS
2006,Tamil Nadu,Mayuram,SUBRAMANIYAN.A,M,52,GEN,SP,390,,115612,9,0,OTHERS
2006,Tamil Nadu,Mayuram,VASUDEVAN.J,M,40,GEN,IND,308,,115612,10,0,OTHERS
2006,Tamil Nadu,Kuttalam,ANBAZHAGAN.K KUTTALAM,M,25,GEN,DMK,66841,,129123,1,1,DMK
2006,Tamil Nadu,Kuttalam,RAJENDRAN.S,M,51,GEN,AIADMK,55236,,129123,2,0,AIADMK
2006,Tamil Nadu,Kuttalam,SARANGAMBANI.K,M,37,GEN,DMDK,3240,,129123,3,0,OTHERS
2006,Tamil Nadu,Kuttalam,MALARVIZHI.D,F,32,GEN,IND,1435,,129123,4,0,OTHERS
2006,Tamil Nadu,Kuttalam,KATHAMUTHUSHARMA.R,M,47,GEN,SP,905,,129123,5,0,OTHERS
2006,Tamil Nadu,Kuttalam,MOHANASUNDARAM.T,M,41,GEN,BJP,813,,129123,6,0,OTHERS
2006,Tamil Nadu,Kuttalam,KUDIYARASAN.R,M,46,GEN,BSP,653,,129123,7,0,OTHERS
2006,Tamil Nadu,Nannilam,PADMAVATHY .P,F,52,SC,CPI,65614,,127511,1,1,DMK
2006,Tamil Nadu,Nannilam,ARIVANANDAM .K,M,33,SC,AIADMK,54048,,127511,2,0,AIADMK
2006,Tamil Nadu,Nannilam,RAJENDRAN .R,M,35,SC,DMDK,4989,,127511,3,0,OTHERS
2006,Tamil Nadu,Nannilam,RAJENDRAN .S,M,47,SC,IND,1483,,127511,4,0,OTHERS
2006,Tamil Nadu,Nannilam,SOORIYAMOORTHY .R,M,48,SC,BJP,1377,,127511,5,0,OTHERS
2006,Tamil Nadu,Tiruvarur,MATHIVANAN. U,M,48,SC,DMK,76901,,135462,1,1,DMK
2006,Tamil Nadu,Tiruvarur,THANGAMANI .A,M,42,SC,AIADMK,49968,,135462,2,0,AIADMK
2006,Tamil Nadu,Tiruvarur,MOHANKUMAR .N,M,25,SC,DMDK,5198,,135462,3,0,OTHERS
2006,Tamil Nadu,Tiruvarur,DR. GANESAN .A,M,60,SC,BJP,848,,135462,4,0,OTHERS
2006,Tamil Nadu,Tiruvarur,VEERAMANI .A.P,M,40,SC,IND,780,,135462,5,0,OTHERS
2006,Tamil Nadu,Tiruvarur,RAMALINGAM .R,M,55,SC,IND,639,,135462,6,0,OTHERS
2006,Tamil Nadu,Tiruvarur,RAJAPANDIYAN .S,M,29,SC,BSP,625,,135462,7,0,OTHERS
2006,Tamil Nadu,Tiruvarur,KUMAR .K,M,38,SC,IND,503,,135462,8,0,OTHERS
2006,Tamil Nadu,Nagapattinam,MARIMUTHU.V,M,48,GEN,CPI(M),57315,,125060,1,1,DMK
2006,Tamil Nadu,Nagapattinam,JAYAPAL.K.A,M,51,GEN,AIADMK,54971,,125060,2,0,AIADMK
2006,Tamil Nadu,Nagapattinam,MATHIYALAGAN.PERU,M,47,GEN,DMDK,9949,,125060,3,0,OTHERS
2006,Tamil Nadu,Nagapattinam,KARTHIKEYAN.S,M,43,GEN,BJP,1758,,125060,4,0,OTHERS
2006,Tamil Nadu,Nagapattinam,BASHEER.S,M,61,GEN,NCP,655,,125060,5,0,OTHERS
2006,Tamil Nadu,Nagapattinam,PANNEERSELVAM.R,M,42,GEN,BSP,412,,125060,6,0,OTHERS
2006,Tamil Nadu,Vedaranyam,VEDARATHINAM.S.K,M,48,GEN,DMK,66401,,132984,1,1,DMK
2006,Tamil Nadu,Vedaranyam,MANIYAN.O.S,M,51,GEN,AIADMK,59870,,132984,2,0,AIADMK
2006,Tamil Nadu,Vedaranyam,VEERAVINAYAGAM.B,M,30,GEN,DMDK,1708,,132984,3,0,OTHERS
2006,Tamil Nadu,Vedaranyam,UDAYAKUMAR.M,M,26,GEN,BJP,1267,,132984,4,0,OTHERS
2006,Tamil Nadu,Vedaranyam,MAHENDRAN.G,M,26,GEN,SP,1049,,132984,5,0,OTHERS
2006,Tamil Nadu,Vedaranyam,VEDARATHINAM.G,M,38,GEN,IND,817,,132984,6,0,OTHERS
2006,Tamil Nadu,Vedaranyam,SURYA.S.T,M,26,GEN,BSP,631,,132984,7,0,OTHERS
2006,Tamil Nadu,Vedaranyam,KATHIRESAN.G,M,33,GEN,IND,444,,132984,8,0,OTHERS
2006,Tamil Nadu,Vedaranyam,SRINIVASAN.M,M,47,GEN,IND,429,,132984,9,0,OTHERS
2006,Tamil Nadu,Vedaranyam,RAMAMURTHI.R,M,50,GEN,IND,368,,132984,10,0,OTHERS
2006,Tamil Nadu,Tiruthuraipundi,ULAGANATHAN .K.,M,51,SC,CPI,75371,,137841,1,1,DMK
2006,Tamil Nadu,Tiruthuraipundi,UMADEVI .A,F,27,SC,AIADMK,52665,,137841,2,0,AIADMK
2006,Tamil Nadu,Tiruthuraipundi,MOHANKUMAR .K,M,33,SC,DMDK,5918,,137841,3,0,OTHERS
2006,Tamil Nadu,Tiruthuraipundi,SHIVASHANMUGAM .P.,M,30,SC,BJP,2546,,137841,4,0,OTHERS
2006,Tamil Nadu,Tiruthuraipundi,JAYAKUMAR .M.,M,30,SC,NCP,844,,137841,5,0,OTHERS
2006,Tamil Nadu,Tiruthuraipundi,RAJENDRAN .N.,M,40,SC,BSP,497,,137841,6,0,OTHERS
2006,Tamil Nadu,Mannargudi,SIVAPUNNIYAM . V,M,54,GEN,CPI,68144,,137898,1,1,DMK
2006,Tamil Nadu,Mannargudi,KAMARAJ R,M,46,GEN,AIADMK,61186,,137898,2,0,AIADMK
2006,Tamil Nadu,Mannargudi,MUTHIYA .N,M,32,GEN,DMDK,4500,,137898,3,0,OTHERS
2006,Tamil Nadu,Mannargudi,KALAYANARAMAN. K,M,47,GEN,BJP,1894,,137898,4,0,OTHERS
2006,Tamil Nadu,Mannargudi,MUTHULINGAM .V,M,34,GEN,IND,836,,137898,5,0,OTHERS
2006,Tamil Nadu,Mannargudi,NAGOOR GANI .A,M,50,GEN,IND,685,,137898,6,0,OTHERS
2006,Tamil Nadu,Mannargudi,GURUSAMI .K,M,47,GEN,IND,653,,137898,7,0,OTHERS
2006,Tamil Nadu,Pattukkottai,RENGARAJAN.N.R,M,42,GEN,INC,58776,,125918,1,1,DMK
2006,Tamil Nadu,Pattukkottai,VISWANATHAN.S,M,53,GEN,MDMK,43442,,125918,2,0,AIADMK
2006,Tamil Nadu,Pattukkottai,SENTHILKUMAR.N,M,36,GEN,DMDK,10688,,125918,3,0,OTHERS
2006,Tamil Nadu,Pattukkottai,JAYABAL.P,M,45,GEN,IND,6230,,125918,4,0,OTHERS
2006,Tamil Nadu,Pattukkottai,THOUFEEQ.S,M,30,GEN,BSP,3931,,125918,5,0,OTHERS
2006,Tamil Nadu,Pattukkottai,RAVICHANDIRAN.M,M,39,GEN,BJP,2029,,125918,6,0,OTHERS
2006,Tamil Nadu,Pattukkottai,SAMINATHAN.CHINNA,M,46,GEN,AIFB,822,,125918,7,0,OTHERS
2006,Tamil Nadu,Peravurani,VEERAKAPILAN.M.V.R,M,48,GEN,AIADMK,54183,,129781,1,1,AIADMK
2006,Tamil Nadu,Peravurani,THIRUGNANASAMBANDAM.S.V,M,42,GEN,INC,50577,,129781,2,0,DMK
2006,Tamil Nadu,Peravurani,PALANIVEL.V.S.K,M,33,GEN,DMDK,19627,,129781,3,0,OTHERS
2006,Tamil Nadu,Peravurani,THIYAGARAJAN.D,M,57,GEN,BJP,2998,,129781,4,0,OTHERS
2006,Tamil Nadu,Peravurani,SATHIYAMOORTHY.M,M,27,GEN,IND,1320,,129781,5,0,OTHERS
2006,Tamil Nadu,Peravurani,ANTHONYRAJA.M,M,35,GEN,IND,1076,,129781,6,0,OTHERS
2006,Tamil Nadu,Orathanad,VAITHILINGAM.R,M,51,GEN,AIADMK,61595,,128638,1,1,AIADMK
2006,Tamil Nadu,Orathanad,RAJAMANICKAM.P,M,55,GEN,DMK,57752,,128638,2,0,DMK
2006,Tamil Nadu,Orathanad,RAMESH.R,M,29,GEN,DMDK,7558,,128638,3,0,OTHERS
2006,Tamil Nadu,Orathanad,MAHENDRAN.T,M,37,GEN,BJP,1733,,128638,4,0,OTHERS
2006,Tamil Nadu,Thiruvonam,MAHESH KRISHNASAMY.T,M,31,GEN,DMK,69235,,149991,1,1,DMK
2006,Tamil Nadu,Thiruvonam,THANGAMUTHU.K,M,58,GEN,AIADMK,67430,,149991,2,0,AIADMK
2006,Tamil Nadu,Thiruvonam,SIVAKUMAR.M,M,29,GEN,DMDK,8488,,149991,3,0,OTHERS
2006,Tamil Nadu,Thiruvonam,GOVINDARAJ.S,M,42,GEN,IND,1965,,149991,4,0,OTHERS
2006,Tamil Nadu,Thiruvonam,MOOKKAIYAN.V,M,46,GEN,BJP,1150,,149991,5,0,OTHERS
2006,Tamil Nadu,Thiruvonam,ARJUNAN.MALAI,M,32,GEN,IND,938,,149991,6,0,OTHERS
2006,Tamil Nadu,Thiruvonam,SATHIYAMOORTHY.T,M,32,GEN,SP,411,,149991,7,0,OTHERS
2006,Tamil Nadu,Thiruvonam,RAVI.N,M,26,GEN,BSP,374,,149991,8,0,OTHERS
2006,Tamil Nadu,Thanjavur,UBAYADULLAH.S.N.M,M,64,GEN,DMK,61658,,123038,1,1,DMK
2006,Tamil Nadu,Thanjavur,RENGASAMY.M,M,50,GEN,AIADMK,50412,,123038,2,0,AIADMK
2006,Tamil Nadu,Thanjavur,SIVANESAN.P,M,33,GEN,DMDK,7484,,123038,3,0,OTHERS
2006,Tamil Nadu,Thanjavur,RAMALINGAM.M.S,M,50,GEN,BJP,2057,,123038,4,0,OTHERS
2006,Tamil Nadu,Thanjavur,NAGENDRAN.A,M,47,GEN,IND,756,,123038,5,0,OTHERS
2006,Tamil Nadu,Thanjavur,PALANISAMY.M,M,40,GEN,SP,367,,123038,6,0,OTHERS
2006,Tamil Nadu,Thanjavur,SOZHAMANNAR KANAKARAJA.K,M,57,GEN,IND,304,,123038,7,0,OTHERS
2006,Tamil Nadu,Tiruvaiyaru,CHANDRASEKARAN.DURAI,M,46,GEN,DMK,52723,,114898,1,1,DMK
2006,Tamil Nadu,Tiruvaiyaru,GOVINDARAJAN.DURAI,M,68,GEN,AIADMK,52357,,114898,2,0,AIADMK
2006,Tamil Nadu,Tiruvaiyaru,MAHENDRAN.N,M,30,GEN,DMDK,6420,,114898,3,0,OTHERS
2006,Tamil Nadu,Tiruvaiyaru,KUMARAVELU.C,M,49,GEN,BJP,1246,,114898,4,0,OTHERS
2006,Tamil Nadu,Tiruvaiyaru,SURESH.T,M,30,GEN,BSP,868,,114898,5,0,OTHERS
2006,Tamil Nadu,Tiruvaiyaru,RAJESH.K,M,29,GEN,IND,688,,114898,6,0,OTHERS
2006,Tamil Nadu,Tiruvaiyaru,MATHIAZHAGAN.A,M,44,GEN,IND,596,,114898,7,0,OTHERS
2006,Tamil Nadu,Papanasam,DORAIKKANNU.R,M,56,GEN,AIADMK,60027,,123180,1,1,AIADMK
2006,Tamil Nadu,Papanasam,RAMKUMAR.M,M,39,GEN,INC,53026,,123180,2,0,DMK
2006,Tamil Nadu,Papanasam,MARUTHAIYAN.N,M,48,GEN,DMDK,4443,,123180,3,0,OTHERS
2006,Tamil Nadu,Papanasam,VASUDEVAN.R,M,39,GEN,BJP,1594,,123180,4,0,OTHERS
2006,Tamil Nadu,Papanasam,SANGEETHA.R,F,25,GEN,BSP,1174,,123180,5,0,OTHERS
2006,Tamil Nadu,Papanasam,MOHAN.A.M,M,43,GEN,AIFB,1145,,123180,6,0,OTHERS
2006,Tamil Nadu,Papanasam,ANNADURAI.P,M,48,GEN,IND,897,,123180,7,0,OTHERS
2006,Tamil Nadu,Papanasam,DURAI BURHANUDEEN.A,M,40,GEN,SP,874,,123180,8,0,OTHERS
2006,Tamil Nadu,Valangiman,ILAMATHI SUBRAMANIAN,F,35,SC,AIADMK,51939,,109960,1,1,AIADMK
2006,Tamil Nadu,Valangiman,SENTHAMIL CHELVAN.S,M,42,SC,DMK,50306,,109960,2,0,DMK
2006,Tamil Nadu,Valangiman,SOORIYAMURTHI.R,M,29,SC,DMDK,4554,,109960,3,0,OTHERS
2006,Tamil Nadu,Valangiman,ANBALAGAN.M,M,34,SC,IND,1265,,109960,4,0,OTHERS
2006,Tamil Nadu,Valangiman,SENTHILKUMAR.A,M,25,SC,BSP,665,,109960,5,0,OTHERS
2006,Tamil Nadu,Valangiman,PALANIAPPAN @  PURATCHIKAVIDHASAN.M,M,36,SC,BJP,658,,109960,6,0,OTHERS
2006,Tamil Nadu,Valangiman,ARJUNAN.MALAI,M,32,SC,IND,573,,109960,7,0,OTHERS
2006,Tamil Nadu,Kumbakonam,MANI.KO.SI,M,75,GEN,DMK,65305,,125038,1,1,DMK
2006,Tamil Nadu,Kumbakonam,ERAMANATHAN.RAMA,M,40,GEN,AIADMK,51164,,125038,2,0,AIADMK
2006,Tamil Nadu,Kumbakonam,DEVADOSS  (KUPPAL).G,M,51,GEN,DMDK,5195,,125038,3,0,OTHERS
2006,Tamil Nadu,Kumbakonam,GODHANDARAMAN.R,M,45,GEN,BJP,1629,,125038,4,0,OTHERS
2006,Tamil Nadu,Kumbakonam,VENKATRAMANI.R,M,26,GEN,IND,824,,125038,5,0,OTHERS
2006,Tamil Nadu,Kumbakonam,RAMAKRISHNAN.T,M,39,GEN,BSP,530,,125038,6,0,OTHERS
2006,Tamil Nadu,Kumbakonam,SANKARANARAYANAN.A,M,32,GEN,SP,391,,125038,7,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,BHARATHIMOHAN.R.K,M,38,GEN,AIADMK,63231,,134700,1,1,AIADMK
2006,Tamil Nadu,Thiruvidamarudur,ALAYAMANI.G,M,43,GEN,PMK,59463,,134700,2,0,DMK
2006,Tamil Nadu,Thiruvidamarudur,SANKAR.G,M,38,GEN,DMDK,5261,,134700,3,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,VASUDEVAN.K,M,44,GEN,IND,2014,,134700,4,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,ANSAR ALI.H,M,42,GEN,IND,1127,,134700,5,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,ELANGO.S,M,29,GEN,SP,1059,,134700,6,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,SOWRIRAJAN.B,M,53,GEN,BJP,806,,134700,7,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,NANTHA GOPAL.G.E,M,60,GEN,IND,425,,134700,8,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,KANNAN.M,M,31,GEN,BSP,420,,134700,9,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,PURATCHI VENDHAN.S,M,28,GEN,IND,288,,134700,10,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,GANESH BABU.M,M,28,GEN,IND,229,,134700,11,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,JAYABAL.S.B,M,46,GEN,TNJC,220,,134700,12,0,OTHERS
2006,Tamil Nadu,Thiruvidamarudur,PAZHANIVEL.K,M,30,GEN,IND,157,,134700,13,0,OTHERS
2006,Tamil Nadu,Thirumayam,"SUBBURAM, RM",M,55,GEN,INC,47358,,117986,1,1,DMK
2006,Tamil Nadu,Thirumayam,"RADHAKRISHNAN, M",M,49,GEN,AIADMK,47044,,117986,2,0,AIADMK
2006,Tamil Nadu,Thirumayam,"KRISHNAN, KU. PA.",M,56,GEN,BJP,10490,,117986,3,0,OTHERS
2006,Tamil Nadu,Thirumayam,"MURUGESAN, R",M,32,GEN,DMDK,7863,,117986,4,0,OTHERS
2006,Tamil Nadu,Thirumayam,"CHELLAKKANNU, K",M,50,GEN,BSP,1581,,117986,5,0,OTHERS
2006,Tamil Nadu,Thirumayam,"RADHAKRISHNAN, A",M,51,GEN,IND,1462,,117986,6,0,OTHERS
2006,Tamil Nadu,Thirumayam,"VENGKATESAN, R",M,48,GEN,TNJC,618,,117986,7,0,OTHERS
2006,Tamil Nadu,Thirumayam,"NARAYANAN, S.",M,45,GEN,IND,607,,117986,8,0,OTHERS
2006,Tamil Nadu,Thirumayam,"RAVICHANDRAN, R",M,39,GEN,IND,525,,117986,9,0,OTHERS
2006,Tamil Nadu,Thirumayam,"SUBRAMANIAYAN, M",M,70,GEN,IND,438,,117986,10,0,OTHERS
2006,Tamil Nadu,Kolathur,"SUBRAMANIAN, N.",M,52,SC,AIADMK,68735,,148090,1,1,AIADMK
2006,Tamil Nadu,Kolathur,"PARANJOTHI, C.",M,43,SC,DMK,62467,,148090,2,0,DMK
2006,Tamil Nadu,Kolathur,"UDAYAKUMAR, M.",M,36,SC,DMDK,7990,,148090,3,0,OTHERS
2006,Tamil Nadu,Kolathur,"VELUSAMY, N.",M,34,SC,BJP,4827,,148090,4,0,OTHERS
2006,Tamil Nadu,Kolathur,"MURUGESAN, P.",M,37,SC,IND,2304,,148090,5,0,OTHERS
2006,Tamil Nadu,Kolathur,"PALANIVELU, A.",M,41,SC,IND,1082,,148090,6,0,OTHERS
2006,Tamil Nadu,Kolathur,"RAJU, A.",M,60,SC,IND,685,,148090,7,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"NEDUNCHEZHIAN, R",M,35,GEN,AIADMK,64319,,152502,1,1,AIADMK
2006,Tamil Nadu,Pudukkottai,"JAFFARALI, M.",M,49,GEN,DMK,62369,,152502,2,0,DMK
2006,Tamil Nadu,Pudukkottai,DURAI DHIVIYANATHAN,M,55,GEN,BJP,13559,,152502,3,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"JAVAHEER, S.",M,31,GEN,DMDK,6880,,152502,4,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"ARUMUGAM, M.",M,42,GEN,TNJC,837,,152502,5,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"VIJAYAKUMAR, P",M,29,GEN,IND,811,,152502,6,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"VETRISELVAM, A",M,29,GEN,IND,770,,152502,7,0,OTHERS
2006,Tamil Nadu,Pudukkottai,KASI VIDUTHALAIKKUMARAN,M,42,GEN,CPI(ML)(L),714,,152502,8,0,OTHERS
2006,Tamil Nadu,Pudukkottai,LEO RAMESH,M,33,GEN,IND,634,,152502,9,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"RAJINIKANTH, M.",M,31,GEN,IND,327,,152502,10,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"SRINIVASAN, G.",M,39,GEN,PNK,319,,152502,11,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"SARAVANAN, M.",M,33,GEN,IND,293,,152502,12,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"SUGUMAR, P.",M,37,GEN,IND,196,,152502,13,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"MARIMUTHU, T",M,48,GEN,IND,180,,152502,14,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"PARAMASIVAM, M.",M,29,GEN,IND,147,,152502,15,0,OTHERS
2006,Tamil Nadu,Pudukkottai,"PANDIAN, A",M,43,GEN,IND,147,,152502,16,0,OTHERS
2006,Tamil Nadu,Alangudi,"RAJASEKARAN, S",M,59,GEN,CPI,60122,,152986,1,1,DMK
2006,Tamil Nadu,Alangudi,"VENKATACHALAM, A",M,56,GEN,AIADMK,50971,,152986,2,0,AIADMK
2006,Tamil Nadu,Alangudi,"SELVINRAJ, K",M,32,GEN,DMDK,16739,,152986,3,0,OTHERS
2006,Tamil Nadu,Alangudi,RAJAPARAMASIVAM,M,43,GEN,IND,14939,,152986,4,0,OTHERS
2006,Tamil Nadu,Alangudi,"JEEVANANDHAM, R",M,36,GEN,BJP,7634,,152986,5,0,OTHERS
2006,Tamil Nadu,Alangudi,"KARUPPAIAH, K",M,41,GEN,BSP,1400,,152986,6,0,OTHERS
2006,Tamil Nadu,Alangudi,SIVAKUMAR. DURAI,M,30,GEN,IND,1181,,152986,7,0,OTHERS
2006,Tamil Nadu,Arantangi,UDAYAM SHANMUGAM,M,51,GEN,DMK,63333,,144402,1,1,DMK
2006,Tamil Nadu,Arantangi,"KARTHIKEYAN, Y",M,37,GEN,AIADMK,45873,,144402,2,0,AIADMK
2006,Tamil Nadu,Arantangi,"MOHAMED ALI JINNAH, O.S.M",M,40,GEN,DMDK,15347,,144402,3,0,OTHERS
2006,Tamil Nadu,Arantangi,"KATHAMUTHU, KL",M,60,GEN,BJP,14713,,144402,4,0,OTHERS
2006,Tamil Nadu,Arantangi,"RAMANATHAN, G",M,30,GEN,IND,2304,,144402,5,0,OTHERS
2006,Tamil Nadu,Arantangi,"MUDIAPPAN, G",M,34,GEN,IND,543,,144402,6,0,OTHERS
2006,Tamil Nadu,Arantangi,"MUNUSAMY, K",M,55,GEN,IND,469,,144402,7,0,OTHERS
2006,Tamil Nadu,Arantangi,"MURUGAN, K",M,28,GEN,IND,413,,144402,8,0,OTHERS
2006,Tamil Nadu,Arantangi,"HUSSAIN BEEVI, K.P",F,40,GEN,IND,395,,144402,9,0,OTHERS
2006,Tamil Nadu,Arantangi,"MAHALINGAM, N",M,41,GEN,IND,264,,144402,10,0,OTHERS
2006,Tamil Nadu,Arantangi,"SHANMUGAM, P",M,30,GEN,IND,207,,144402,11,0,OTHERS
2006,Tamil Nadu,Arantangi,"SIVASUBRAMANIAN, R",M,41,GEN,IND,197,,144402,12,0,OTHERS
2006,Tamil Nadu,Arantangi,"SARAVANAKKUMAR, V",M,29,GEN,IND,180,,144402,13,0,OTHERS
2006,Tamil Nadu,Arantangi,"KATHAMUTHU, M",M,53,GEN,IND,164,,144402,14,0,OTHERS
2006,Tamil Nadu,Tiruppattur,PERIYAKARUPPAN.K.R,M,46,GEN,DMK,48128,,255076,1,1,DMK
2006,Tamil Nadu,Tiruppattur,UMADHEVAN.K.K,M,52,GEN,AIADMK,42501,,255076,2,0,AIADMK
2006,Tamil Nadu,Tiruppattur,ALAGURAJ.M,M,37,GEN,DMDK,12111,,255076,3,0,OTHERS
2006,Tamil Nadu,Tiruppattur,SIVARAMAN.S,M,31,GEN,BJP,2029,,255076,4,0,OTHERS
2006,Tamil Nadu,Tiruppattur,LAKSHMI G,F,36,GEN,IND,1332,,255076,5,0,OTHERS
2006,Tamil Nadu,Tiruppattur,AKBAR A . P,M,58,GEN,BSP,1211,,255076,6,0,OTHERS
2006,Tamil Nadu,Karaikudi,SUNDARAM.N,M,51,GEN,INC,64013,,131432,1,1,DMK
2006,Tamil Nadu,Karaikudi,VENKATACHALAM O.L,M,47,GEN,AIADMK,47767,,131432,2,0,AIADMK
2006,Tamil Nadu,Karaikudi,BASKARAN .D,M,32,GEN,DMDK,13094,,131432,3,0,OTHERS
2006,Tamil Nadu,Karaikudi,RAMAN . NK,M,44,GEN,BJP,3787,,131432,4,0,OTHERS
2006,Tamil Nadu,Karaikudi,MOHAMED HANIFA.H,M,61,GEN,IND,1833,,131432,5,0,OTHERS
2006,Tamil Nadu,Karaikudi,ALAGAPPAN.PL,M,44,GEN,IND,938,,131432,6,0,OTHERS
2006,Tamil Nadu,Tiruvadanai,RAMASAMY.K.R,M,53,GEN,INC,55198,,117605,1,1,DMK
2006,Tamil Nadu,Tiruvadanai,ANIMUTHU.C,M,36,GEN,AIADMK,49945,,117605,2,0,AIADMK
2006,Tamil Nadu,Tiruvadanai,THIRUVENGADAM.P,M,25,GEN,DMDK,6091,,117605,3,0,OTHERS
2006,Tamil Nadu,Tiruvadanai,ERULAIYA.S,M,39,GEN,BJP,2064,,117605,4,0,OTHERS
2006,Tamil Nadu,Tiruvadanai,SUBRAMANIAN.K,M,43,GEN,BSP,1485,,117605,5,0,OTHERS
2006,Tamil Nadu,Tiruvadanai,LIYAKATH ALI.R,M,47,GEN,IND,1444,,117605,6,0,OTHERS
2006,Tamil Nadu,Tiruvadanai,ROWTHAR NAINAR MOHAMED.A,M,47,GEN,IND,739,,117605,7,0,OTHERS
2006,Tamil Nadu,Tiruvadanai,SIVA.S,M,30,GEN,SP,639,,117605,8,0,OTHERS
2006,Tamil Nadu,Ilayangudi,RAJAKANNAPPAN R.S,M,57,GEN,DMK,50952,,97465,1,1,DMK
2006,Tamil Nadu,Ilayangudi,AYYACHAMY.K,M,49,GEN,AIADMK,38246,,97465,2,0,AIADMK
2006,Tamil Nadu,Ilayangudi,MANIMARAN .V,M,31,GEN,DMDK,2705,,97465,3,0,OTHERS
2006,Tamil Nadu,Ilayangudi,DEIVENDRAN.M,M,40,GEN,BJP,1344,,97465,4,0,OTHERS
2006,Tamil Nadu,Ilayangudi,MURUGESAN.R,M,34,GEN,IND,1229,,97465,5,0,OTHERS
2006,Tamil Nadu,Ilayangudi,SARAVANAN .M,M,38,GEN,AIFB,1123,,97465,6,0,OTHERS
2006,Tamil Nadu,Ilayangudi,SETHUBATHI DURAI.S,M,26,GEN,BSP,614,,97465,7,0,OTHERS
2006,Tamil Nadu,Ilayangudi,AYYASAMY.S,M,74,GEN,IND,434,,97465,8,0,OTHERS
2006,Tamil Nadu,Ilayangudi,BALAKRISHNAN S.S,M,36,GEN,JD(U),348,,97465,9,0,OTHERS
2006,Tamil Nadu,Ilayangudi,BASKARAN .R,M,38,GEN,IND,272,,97465,10,0,OTHERS
2006,Tamil Nadu,Ilayangudi,KRISHNAN S.A,M,65,GEN,IND,198,,97465,11,0,OTHERS
2006,Tamil Nadu,Sivaganga,GUNASEKARAN S,M,50,GEN,CPI,39488,,115675,1,1,DMK
2006,Tamil Nadu,Sivaganga,SEVANTHIAPPAN.S,M,54,GEN,MDMK,33375,,115675,2,0,AIADMK
2006,Tamil Nadu,Sivaganga,RAJASEKARAN V,M,68,GEN,IND,30740,,115675,3,0,OTHERS
2006,Tamil Nadu,Sivaganga,BALU CR,M,35,GEN,DMDK,6114,,115675,4,0,OTHERS
2006,Tamil Nadu,Sivaganga,DHANALAKSHMI,F,45,GEN,IND,1730,,115675,5,0,OTHERS
2006,Tamil Nadu,Sivaganga,SWAMINAATHAN.S.R,M,46,GEN,BJP,1667,,115675,6,0,OTHERS
2006,Tamil Nadu,Sivaganga,SELVAM.M,M,37,GEN,IND,792,,115675,7,0,OTHERS
2006,Tamil Nadu,Sivaganga,SUNDARAPANDIAN M,M,40,GEN,IND,657,,115675,8,0,OTHERS
2006,Tamil Nadu,Sivaganga,SELVARAJ.M,M,49,GEN,BSP,561,,115675,9,0,OTHERS
2006,Tamil Nadu,Sivaganga,RAJADURAI P R,M,29,GEN,AIFB,551,,115675,10,0,OTHERS
