statename,year,distname,lcname,category,candidate,sex,age,party,total,rank,electors,polled,pollperc,win,alliance
Jharkhand,2005,Palamu,Panki,GEN,VISHWANATH SINGH,M,41,CPI(ML)(L),22928,2,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,MADHU SINGH,M,55,IND,16729,3,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,RAMDEO  PRASAD YADAV,M,40,JD(U),4943,4,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,ISHWARI PRASAD,M,33,JMM,4447,5,191080,109088,57.09,0,JMM
Jharkhand,2005,Palamu,Panki,GEN,RAJDEO RAVIDAS,M,30,BSP,2741,6,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,SHASHI BHUSHAN PRASAD,M,38,LJSP,2591,7,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,LAL SURAJ,M,28,IND,1929,8,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,MD. SAFIR MIYAN,M,53,SP,1313,9,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,MAHENDRA KUMAR RAM,M,26,IND,1118,10,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,SANKATESHWAR SINGH,M,63,IND,1037,11,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,AMRIT RAM,M,53,JKP,989,12,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,PRAMOD KUMAR SINGH,M,41,IND,851,13,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,DIPENDRA NATH PANDEY,M,47,IND,794,14,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,CHANDRADHAN MAHTO,M,36,IND,771,15,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,SURENDRA KUMAR SINGH,M,35,IND,682,16,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,KEDAR MOCHI,M,42,IND,614,17,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,BIGAN BHUIYAN,M,26,IND,478,18,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,IMTEYAJ AHMAD NAZMI,M,26,IND,477,19,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Panki,GEN,SANJAY KUMAR SINGH,M,33,IND,302,20,191080,109088,57.09,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,INDAR SINGH NAMDHARI,M,60,JD(U),45386,1,249929,143279,57.33,1,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,ANIL KUMAR CHAURASIA,M,26,IND,41625,2,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,GYANCHAND PANDEY,M,58,RJD,22954,3,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,KRISHNA NAND TRIPATHY,M,31,INC,16147,4,249929,143279,57.33,0,INC
Jharkhand,2005,Palamu,Daltonganj,GEN,SHAILENDRA KUMAR,M,38,CPI,2018,5,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,SHAKHI GOPAL PRASAD,M,66,IND,1942,6,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,PHULI SINGH,M,49,SAP,1930,7,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,ANIL KUMAR SINGH,M,26,IND,1543,8,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,RAJENDRA CHAUDHARI,M,30,BSP,1482,9,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,BIPIN BIHARI LAL,M,46,JKP,1423,10,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,SUDAMA PRAJAPATI,M,42,IND,1375,11,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,PRAVIN KUMAR VATSA,M,28,IND,1239,12,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,ALOK RAM,M,27,IND,955,13,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,TARA CHAND PRASAD AGRAWAL,M,49,IND,697,14,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,NIRJAL KUMAR SINGH,M,29,IND,694,15,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,JANARDAN RAM,M,32,IND,682,16,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,VIRENDRA KUMAR,M,32,IND,657,17,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Daltonganj,GEN,SUSHIL PR.,M,51,IND,530,18,249929,143279,57.33,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,RAMCHANDRA CHANDRAVANSI,M,59,RJD,40658,1,231535,126987,54.85,1,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,AJAY KUMAR DUBEY,M,34,INC,22046,2,231535,126987,54.85,0,INC
Jharkhand,2005,Palamu,Bishrampur,GEN,KRISHNA KUMAR MISHRA,M,47,BJP,15313,3,231535,126987,54.85,0,BJP
Jharkhand,2005,Palamu,Bishrampur,GEN,NIRBHAY KUMAR  SINGH,M,56,IND,13687,4,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,ASARFI RAM,M,37,BSP,12501,5,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,CHANDRASHEKHAR DUBEY,M,37,LJP,6570,6,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,DR. ASARFI MEHTA,M,47,SAP,3900,7,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,RAJMUNI RAM,M,32,IND,2370,8,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,SUNIL KUMAR MISHRA,M,25,IND,2202,9,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,SANTOSH KUMAR,M,28,IND,1819,10,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,ANIL MISHTRI,M,33,IND,1315,11,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,MOHIUDDIN KHALIFA,M,52,IND,1111,12,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,BRAJKISHORE TIWARI,M,42,IND,1010,13,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,MUKHDEO RAM,M,53,IND,947,14,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,GORAKHNATH PANDEY,M,43,IND,841,15,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Bishrampur,GEN,KHUSHDIL SINGH,M,45,IND,697,16,231535,126987,54.85,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,RADHA KRISHNA KISHORE,M,50,JD(U),39667,1,186955,101270,54.17,1,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,PUSHPA DEVI,M,35,RJD,23234,2,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,SUDHA CHAUDHARY,M,39,IND,10399,3,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,SHATRUGHAN KUMAR SHATRU,M,35,BSP,9080,4,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,VIJAY KUMAR,M,33,INC,5790,5,186955,101270,54.17,0,INC
Jharkhand,2005,Palamu,Chhatarpur,SC,RAVINDRA RAM,M,27,JMM,3138,6,186955,101270,54.17,0,JMM
Jharkhand,2005,Palamu,Chhatarpur,SC,LAKSHMAN RAM,M,53,LJP,2091,7,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,DILIP KUMAR CHAUDHARY,M,37,AJSU,1912,8,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,MURARI BHUIYAN,M,39,IND,1576,9,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,BAIJNATH RAM GOPI,M,51,SAP,1378,10,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,SITARAM BAITHA,M,62,IND,994,11,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,LAL MOHAN RAM,M,55,AD,718,12,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,ANIL KUMAR PASWAN,M,28,IND,698,13,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Chhatarpur,SC,SHIV RAM,M,56,JKP,595,14,186955,101270,54.17,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,KAMLESH KR. SINGH,M,47,NCP,21661,1,203556,109660,53.87,1,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,SANJAY KR.SINGH YADAV,M,40,RJD,21626,2,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,DASHRATH KR.SINGH,M,48,JD(U),20793,3,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,KUSHWAHA SHEO PUJAN MEHTA,M,30,BSP,17325,4,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,USHA DEVI,M,50,LJP,9379,5,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,JYOTIRISHWAR SINGH,M,35,INC,8338,6,203556,109660,53.87,0,INC
Jharkhand,2005,Palamu,Hussainabad,GEN,RAGHUNANDAN PRASAD,M,50,JMM,2112,7,203556,109660,53.87,0,JMM
Jharkhand,2005,Palamu,Hussainabad,GEN,RAM CHANDRA MEHTA,M,35,IND,1859,8,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,SATENDRA SINGH,M,37,IND,1479,9,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,ARVIND PASWAN,M,25,IND,975,10,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,SHYAM BHARI PASWAN,M,32,IND,945,11,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,VISHWA NATH RAM,M,31,IND,904,12,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,BHOLA RAM,M,28,IND,813,13,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,RAM ASHISH SINGH,M,30,IND,779,14,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Palamu,Hussainabad,GEN,SHRAVAN RAM,M,49,IND,668,15,203556,109660,53.87,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,GIRI NATH SINGH,M,43,RJD,34374,1,234629,139059,59.27,1,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,SAIRAJ AHMED ANSARI,M,56,JD(U),25841,2,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,ANIL SAO,M,33,BSP,18225,3,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,TULSI SINGH,M,64,JMM,14439,4,234629,139059,59.27,0,JMM
Jharkhand,2005,Garhwa,Garhwa,GEN,AMARIT SUKLA,M,51,INC,13392,5,234629,139059,59.27,0,INC
Jharkhand,2005,Garhwa,Garhwa,GEN,RAM CHARITRA CHOUDHARY,M,47,RSMD,6088,6,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,JITENDRA KUMAR CHANDRABANSI,M,30,CPI(ML)(L),3938,7,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,MD. SHAKIR,M,34,LJP,3467,8,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,LOBHAWAN RAM,M,44,IND,3434,9,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,RAJA RAM CHAUBEY,M,42,IND,2482,10,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,RAJESH KUMAR YADAV,M,51,SP,2395,11,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,MANIK CHAND SWARNKAR,M,43,IND,1885,12,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,MANDIP RAM,M,27,IND,1883,13,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,BALIWANT PANDEY,M,35,IND,1662,14,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,TRIVENI MAHTO,M,40,IND,1184,15,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,RAM SEWAK PASWAN,M,44,IND,1050,16,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,ISHWARI PRASAD CHAUDHARY,M,39,IND,978,17,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,BIRENDRA RAM,M,29,IND,944,18,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,JITENDRA RAM,M,27,IND,891,19,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Garhwa,GEN,LAL  BAHADUR SAW,M,30,IND,507,20,234629,139059,59.27,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,BHANU PRATAP SAHI,M,31,AIFB,38090,1,244124,154360,63.23,1,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,ANANT PRATAP DEO,M,35,INC,33040,2,244124,154360,63.23,0,INC
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,DR. MOH. YASIN ANSARI,M,56,RJD,17897,3,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,DHARMENDRA PRATAP DEO,M,41,BSP,16325,4,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,SHARDA MAHESH PRATAP DEO,M,64,BJP,8826,5,244124,154360,63.23,0,BJP
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,SHEO PUJAN YADAV,M,54,SP,8006,6,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,GIRIWAR PANDEY,M,59,LJP,7658,7,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,SOGRA BIWI,F,27,CPI(ML)(L),7379,8,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,BHAGWAT RAM,M,35,IND,2995,9,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,SIDHESHWAR LAL AGARWAL,M,52,SAP,1630,10,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,GHAN SHYAM PATHAK,M,35,NCP,1610,11,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,GOKUL MEHTA,M,45,IND,1386,12,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,JAGDISH CHANDRA RAI,M,59,CPM,1248,13,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,SITA RAM VISHWAKARMA,M,71,IND,1233,14,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,MAHENDRA SINGH,M,31,IND,1203,15,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,AJAY RAM,M,28,IND,1187,16,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,BINOD PRASAD,M,32,IND,912,17,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,RAM BHAJAN SAH,M,39,IND,815,18,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,JAI PRAKASH SINGH,M,25,IND,692,19,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,CHANDRADEV PRASAD,M,31,IND,652,20,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,SATYENDRA RAM,M,29,IND,617,21,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,BISHWANATH RAM,M,61,IND,598,22,244124,154360,63.23,0,OTHERS
Jharkhand,2005,Garhwa,Bhawanathpur,GEN,RAGHUNATH BAITHA,M,31,IND,361,23,244124,154360,63.23,0,OTHERS
