id,year,statename,pcname,candidate,sex,age,PC Type,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance
1403,1998,KARNATAKA,Bellary,P.PRAKASH REDDY,M,,GEN,,IND,,,,862,0.07%,0.12%,1179711,8,738186,0,0,OTHERS
1404,1998,KARNATAKA,Davangere,SHAMANUR SHIVA SHANKARAPPA,M,,GEN,,INC,,,,343704,29.08%,41.53%,1181787,1,827606,1,0,CONGRESS
1405,1998,KARNATAKA,Davangere,G.MALLIKARJUNAPPA,M,,GEN,,BJP,,,,332372,28.12%,40.16%,1181787,2,827606,0,1,NDA
1406,1998,KARNATAKA,Davangere,S.H. PATEL,M,,GEN,,JD,,,,99334,8.41%,12.00%,1181787,3,827606,0,0,UNITED FRONT
1407,1998,KARNATAKA,Davangere,NINGAPPA S.,M,,GEN,,KTVP,,,,32731,2.77%,3.95%,1181787,4,827606,0,0,OTHERS
1408,1998,KARNATAKA,Davangere,YOGISHRAO SHINDHE,M,,GEN,,IND,,,,2363,0.20%,0.29%,1181787,5,827606,0,0,OTHERS
1409,1998,KARNATAKA,Davangere,SRINIVASA,M,,GEN,,IND,,,,1640,0.14%,0.20%,1181787,6,827606,0,0,OTHERS
1410,1998,KARNATAKA,Davangere,BHOPALA NAIK,M,,GEN,,IND,,,,1254,0.11%,0.15%,1181787,7,827606,0,0,OTHERS
1411,1998,KARNATAKA,Davangere,S.SHARANAPPA,M,,GEN,,IND,,,,843,0.07%,0.10%,1181787,8,827606,0,0,OTHERS
1412,1998,KARNATAKA,Chitradurga,C.P.MUDALA GIRIYAPPA,M,,GEN,,INC,,,,321930,27.92%,42.21%,1152852,1,762733,1,0,CONGRESS
1413,1998,KARNATAKA,Chitradurga,P.KODANDARAMAIAH,M,,GEN,,LS,,,,263609,22.87%,34.56%,1152852,2,762733,0,1,NDA
1414,1998,KARNATAKA,Chitradurga,THIPPESWAMY,M,,GEN,,JD,,,,153367,13.30%,20.11%,1152852,3,762733,0,0,UNITED FRONT
1415,1998,KARNATAKA,Chitradurga,D.BORAPPA,M,,GEN,,KTVP,,,,10895,0.95%,1.43%,1152852,4,762733,0,0,OTHERS
1416,1998,KARNATAKA,Chitradurga,S.C.ASWATHA NARAYANA,M,,GEN,,IND,,,,552,0.05%,0.07%,1152852,5,762733,0,0,OTHERS
1417,1998,KARNATAKA,Chitradurga,S.HARIDAS,M,,GEN,,IND,,,,401,0.03%,0.05%,1152852,6,762733,0,0,OTHERS
1418,1998,KARNATAKA,Tumkur,S.MALLIKARJUNAIAH,M,,GEN,,BJP,,,,327312,30.28%,44.90%,1080851,1,728935,1,0,NDA
1419,1998,KARNATAKA,Tumkur,R.NARAYANA,M,,GEN,,INC,,,,256125,23.70%,35.14%,1080851,2,728935,0,1,CONGRESS
1420,1998,KARNATAKA,Tumkur,BHASKARAPPA C.N.,M,,GEN,,JD,,,,132663,12.27%,18.20%,1080851,3,728935,0,0,UNITED FRONT
1421,1998,KARNATAKA,Tumkur,ABDUL SATTAR,M,,GEN,,KTVP,,,,3271,0.30%,0.45%,1080851,4,728935,0,0,OTHERS
1422,1998,KARNATAKA,Chikballapur,R.L.JALAPPA,M,,GEN,,INC,,,,360761,31.52%,43.72%,1144669,1,825229,1,0,CONGRESS
1423,1998,KARNATAKA,Chikballapur,C.BYRE GOWDA,M,,GEN,,JD,,,,233706,20.42%,28.32%,1144669,2,825229,0,1,UNITED FRONT
1424,1998,KARNATAKA,Chikballapur,JAYANTHI,F,,GEN,,LS,,,,204359,17.85%,24.76%,1144669,3,825229,0,0,NDA
1425,1998,KARNATAKA,Chikballapur,N.SHIVANNA,M,,GEN,,BSP,,,,6037,0.53%,0.73%,1144669,4,825229,0,0,JAN MORCHA
1426,1998,KARNATAKA,Chikballapur,S.R.KRISHNAMARAJU,M,,GEN,,AJBP,,,,3104,0.27%,0.38%,1144669,5,825229,0,0,OTHERS
1427,1998,KARNATAKA,Chikballapur,KATAMMA,F,,GEN,,IND,,,,1953,0.17%,0.24%,1144669,6,825229,0,0,OTHERS
1428,1998,KARNATAKA,Chikballapur,P.N.PENCHALAIAH,M,,GEN,,RJDP,,,,1708,0.15%,0.21%,1144669,7,825229,0,0,OTHERS
1429,1998,KARNATAKA,Chikballapur,N.SRINIVAS,M,,GEN,,IND,,,,701,0.06%,0.08%,1144669,8,825229,0,0,OTHERS
1430,1998,KARNATAKA,Kolar,K.H.MUNIYAPPA,M,,SC,,INC,,,,304261,28.16%,39.03%,1080364,1,779636,1,0,CONGRESS
1431,1998,KARNATAKA,Kolar,BALAJI CHANNAIAH,M,,SC,,JD,,,,226289,20.95%,29.02%,1080364,2,779636,0,1,UNITED FRONT
1432,1998,KARNATAKA,Kolar,V.HANUMAPPA,M,,SC,,BJP,,,,225368,20.86%,28.91%,1080364,3,779636,0,0,NDA
1433,1998,KARNATAKA,Kolar,NARAYANASWAMY,M,,SC,,CPM,,,,8127,0.75%,1.04%,1080364,4,779636,0,0,UNITED FRONT
1434,1998,KARNATAKA,Kolar,S.B.MUNIVENKATAPPA,M,,SC,,IND,,,,1637,0.15%,0.21%,1080364,5,779636,0,0,OTHERS
1435,1998,KARNATAKA,Kolar,ALEXANDER @ C. RANGANATHAN,M,,SC,,IND,,,,1257,0.12%,0.16%,1080364,6,779636,0,0,OTHERS
1436,1998,KARNATAKA,Kolar,S.P.GOVINDA RAJU,M,,SC,,IND,,,,998,0.09%,0.13%,1080364,7,779636,0,0,OTHERS
1437,1998,KARNATAKA,Kanakapura,M.SRINIVAS,M,,GEN,,BJP,,,,470387,24.48%,38.39%,1921886,1,1225343,1,0,NDA
1438,1998,KARNATAKA,Kanakapura,DR.D.PREMACHANDRA SAGAR,M,,GEN,,INC,,,,453946,23.62%,37.05%,1921886,2,1225343,0,1,CONGRESS
1439,1998,KARNATAKA,Kanakapura,H.D.KUMARASWAMY,M,,GEN,,JD,,,,260859,13.57%,21.29%,1921886,3,1225343,0,0,UNITED FRONT
1440,1998,KARNATAKA,Kanakapura,MUNIYAPPA,M,,GEN,,BSP,,,,15732,0.82%,1.28%,1921886,4,1225343,0,0,JAN MORCHA
1441,1998,KARNATAKA,Kanakapura,RAM AVATHAR AGARVAL,M,,GEN,,IND,,,,3255,0.17%,0.27%,1921886,5,1225343,0,0,OTHERS
1442,1998,KARNATAKA,Kanakapura,G.SRINIVAS,M,,GEN,,IND,,,,1397,0.07%,0.11%,1921886,6,1225343,0,0,OTHERS
1443,1998,KARNATAKA,Kanakapura,H.G.SRINIVAS,M,,GEN,,IND,,,,465,0.02%,0.04%,1921886,7,1225343,0,0,OTHERS
1444,1998,KARNATAKA,Bangalore North,C.K.JAFFER SHARIEF,M,,GEN,,INC,,,,399582,24.01%,41.55%,1664305,1,961717,1,0,CONGRESS
1445,1998,KARNATAKA,Bangalore North,DR. JEEVARAJ ALVA,M,,GEN,,LS,,,,327135,19.66%,34.02%,1664305,2,961717,0,1,NDA
1446,1998,KARNATAKA,Bangalore North,C. NARAYANA SWAMY,M,,GEN,,JD,,,,206396,12.40%,21.46%,1664305,3,961717,0,0,UNITED FRONT
1447,1998,KARNATAKA,Bangalore North,R. SARAVANAN,M,,GEN,,JP,,,,4959,0.30%,0.52%,1664305,4,961717,0,0,NDA
1448,1998,KARNATAKA,Bangalore North,J.KRISHNAPPA,M,,GEN,,BSP,,,,2784,0.17%,0.29%,1664305,5,961717,0,0,JAN MORCHA
1449,1998,KARNATAKA,Bangalore North,MUNISWAMAPPA,M,,GEN,,IND,,,,1258,0.08%,0.13%,1664305,6,961717,0,0,OTHERS
1450,1998,KARNATAKA,Bangalore North,MEER LAYAQ HUSSAIN,M,,GEN,,IND,,,,1247,0.07%,0.13%,1664305,7,961717,0,0,OTHERS
1451,1998,KARNATAKA,Bangalore North,MUHAMMED YASIN,M,,GEN,,IND,,,,1216,0.07%,0.13%,1664305,8,961717,0,0,OTHERS
1452,1998,KARNATAKA,Bangalore North,A.S. RAJAN,M,,GEN,,IND,,,,1140,0.07%,0.12%,1664305,9,961717,0,0,OTHERS
1453,1998,KARNATAKA,Bangalore North,ABDUL MOULANA SHARIFF,M,,GEN,,IND,,,,950,0.06%,0.10%,1664305,10,961717,0,0,OTHERS
1454,1998,KARNATAKA,Bangalore North,S.M. RAJU,M,,GEN,,IND,,,,471,0.03%,0.05%,1664305,11,961717,0,0,OTHERS
1455,1998,KARNATAKA,Bangalore North,ASIF ALI SHAH,M,,GEN,,IND,,,,408,0.02%,0.04%,1664305,12,961717,0,0,OTHERS
1456,1998,KARNATAKA,Bangalore North,B.N. SRINIVAS,M,,GEN,,IND,,,,378,0.02%,0.04%,1664305,13,961717,0,0,OTHERS
1457,1998,KARNATAKA,Bangalore North,NOOR ALI AFJAL,M,,GEN,,IND,,,,340,0.02%,0.04%,1664305,14,961717,0,0,OTHERS
1458,1998,KARNATAKA,Bangalore North,BABU ABEL,M,,GEN,,IND,,,,308,0.02%,0.03%,1664305,15,961717,0,0,OTHERS
1459,1998,KARNATAKA,Bangalore North,SIVA CHANNABASAPPA,M,,GEN,,IND,,,,275,0.02%,0.03%,1664305,16,961717,0,0,OTHERS
1460,1998,KARNATAKA,Bangalore South,ANANTH KUMAR,M,,GEN,,BJP,,,,429648,30.73%,53.32%,1398070,1,805791,1,0,NDA
1461,1998,KARNATAKA,Bangalore South,D.P.SHARMA,M,,GEN,,INC,,,,249601,17.85%,30.98%,1398070,2,805791,0,1,CONGRESS
1462,1998,KARNATAKA,Bangalore South,V.SOMANNA,M,,GEN,,JD,,,,110323,7.89%,13.69%,1398070,3,805791,0,0,UNITED FRONT
1463,1998,KARNATAKA,Bangalore South,B.S.RAJPUT,M,,GEN,,SAP,,,,2688,0.19%,0.33%,1398070,4,805791,0,0,NDA
1464,1998,KARNATAKA,Bangalore South,GUINNESS HOTTE PAKSHA RANGASWAMY,M,,GEN,,IND,,,,1649,0.12%,0.20%,1398070,5,805791,0,0,OTHERS
1465,1998,KARNATAKA,Bangalore South,DR.B.R.MANJUNATH,M,,GEN,,IND,,,,1032,0.07%,0.13%,1398070,6,805791,0,0,OTHERS
1466,1998,KARNATAKA,Bangalore South,FRANCIS,M,,GEN,,IND,,,,915,0.07%,0.11%,1398070,7,805791,0,0,OTHERS
1467,1998,KARNATAKA,Bangalore South,ABBAS ALI BOHRA,M,,GEN,,KTVP,,,,704,0.05%,0.09%,1398070,8,805791,0,0,OTHERS
1468,1998,KARNATAKA,Bangalore South,S.V.RAMANNA,M,,GEN,,RJD,,,,592,0.04%,0.07%,1398070,9,805791,0,0,JAN MORCHA
1469,1998,KARNATAKA,Bangalore South,SHEKHAR,M,,GEN,,IND,,,,562,0.04%,0.07%,1398070,10,805791,0,0,OTHERS
1470,1998,KARNATAKA,Bangalore South,L.NAGARAJ,M,,GEN,,IND,,,,421,0.03%,0.05%,1398070,11,805791,0,0,OTHERS
1471,1998,KARNATAKA,Mandya,AMBAREESH,M,,GEN,,JD,,,,431439,40.43%,54.28%,1067217,1,794821,1,0,UNITED FRONT
1472,1998,KARNATAKA,Mandya,G.MADE GOWDA,M,,GEN,,INC,,,,250916,23.51%,31.57%,1067217,2,794821,0,1,CONGRESS
1473,1998,KARNATAKA,Mandya,H. SRINIVAS,M,,GEN,,BJP,,,,102459,9.60%,12.89%,1067217,3,794821,0,0,NDA
1474,1998,KARNATAKA,Chamarajanagar,SIDDARAJU. A.,M,,SC,,JD,,,,340490,31.45%,45.60%,1082515,1,746630,1,0,UNITED FRONT
1475,1998,KARNATAKA,Chamarajanagar,SREENIVASA PRASAD. V.,M,,SC,,INC,,,,270175,24.96%,36.19%,1082515,2,746630,0,1,CONGRESS
1476,1998,KARNATAKA,Chamarajanagar,SUSHEELA KESHAVAMURTHY,F,,SC,,LS,,,,75165,6.94%,10.07%,1082515,3,746630,0,0,NDA
1477,1998,KARNATAKA,Chamarajanagar,ARUN KUMAR. S.,M,,SC,,KTVP,,,,19254,1.78%,2.58%,1082515,4,746630,0,0,OTHERS
1478,1998,KARNATAKA,Chamarajanagar,MALLEDEVARU.M.C.,M,,SC,,KCVP,,,,19202,1.77%,2.57%,1082515,5,746630,0,0,OTHERS
1479,1998,KARNATAKA,Chamarajanagar,PUTTASWAMY.M.,M,,SC,,PSSS,,,,4529,0.42%,0.61%,1082515,6,746630,0,0,OTHERS
1480,1998,KARNATAKA,Chamarajanagar,NAGARAJ.C.M.,M,,SC,,IND,,,,2625,0.24%,0.35%,1082515,7,746630,0,0,OTHERS
1481,1998,KARNATAKA,Chamarajanagar,VENKATASUBBAIAH,M,,SC,,IND,,,,963,0.09%,0.13%,1082515,8,746630,0,0,OTHERS
1482,1998,KARNATAKA,Mysore,C.H.VIJAYASHANKAR,M,,GEN,,BJP,,,,355846,28.69%,41.46%,1240108,1,858206,1,0,NDA
1483,1998,KARNATAKA,Mysore,S.CHIKKAMADU,M,,GEN,,INC,,,,252822,20.39%,29.46%,1240108,2,858206,0,1,CONGRESS
1484,1998,KARNATAKA,Mysore,G.T.DEVEGOWDA,M,,GEN,,JD,,,,223385,18.01%,26.03%,1240108,3,858206,0,0,UNITED FRONT
1485,1998,KARNATAKA,Mysore,NOTARY S. SRINIVASA MURTHY,M,,GEN,,JP,,,,4908,0.40%,0.57%,1240108,4,858206,0,0,NDA
1486,1998,KARNATAKA,Mysore,MARIDANDAIAH BUDDHA,M,,GEN,,CPI(ML)(L),,,,4716,0.38%,0.55%,1240108,5,858206,0,0,OTHERS
1487,1998,KARNATAKA,Mysore,MAKAIAH RAJU,M,,GEN,,IND,,,,3542,0.29%,0.41%,1240108,6,858206,0,0,OTHERS
1488,1998,KARNATAKA,Mangalore,V.DHANANJAYA KUMAR,M,,GEN,,BJP,,,,341362,35.12%,47.68%,971958,1,715912,1,0,NDA
1489,1998,KARNATAKA,Mangalore,JANARDHANA POOJARY,M,,GEN,,INC,,,,334455,34.41%,46.72%,971958,2,715912,0,1,CONGRESS
1490,1998,KARNATAKA,Mangalore,MATHANDA RAMESH,M,,GEN,,JD,,,,28190,2.90%,3.94%,971958,3,715912,0,0,UNITED FRONT
1491,1998,KARNATAKA,Mangalore,J. RAMDAS,M,,GEN,,KTVP,,,,2952,0.30%,0.41%,971958,4,715912,0,0,OTHERS
1492,1998,KARNATAKA,Mangalore,B. ISMAIL,M,,GEN,,PDP,,,,1056,0.11%,0.15%,971958,5,715912,0,0,OTHERS
1493,1998,KARNATAKA,Mangalore,NITTE VIDYADHAR SHETTY,M,,GEN,,IND,,,,882,0.09%,0.12%,971958,6,715912,0,0,OTHERS
1494,1998,KARNATAKA,Udupi,I.M.JAYARAMA SHETTY,M,,GEN,,BJP,,,,341466,33.90%,50.31%,1007362,1,678749,1,0,NDA
1495,1998,KARNATAKA,Udupi,OSCAR FERNANDES,M,,GEN,,INC,,,,284898,28.28%,41.97%,1007362,2,678749,0,1,CONGRESS
1496,1998,KARNATAKA,Udupi,MATTAR RATHNAKAR HEGDE,M,,GEN,,JD,,,,29238,2.90%,4.31%,1007362,3,678749,0,0,UNITED FRONT
1497,1998,KARNATAKA,Udupi,DAYANANDA POOJARY,M,,GEN,,KTVP,,,,7009,0.70%,1.03%,1007362,4,678749,0,0,OTHERS
1498,1998,KARNATAKA,Udupi,RICHARD D'SOUZA,M,,GEN,,SAP,,,,3696,0.37%,0.54%,1007362,5,678749,0,0,NDA
1499,1998,KARNATAKA,Udupi,M.P.SHRIDHARA BYNDOOR,M,,GEN,,IND,,,,3105,0.31%,0.46%,1007362,6,678749,0,0,OTHERS
1500,1998,KARNATAKA,Udupi,B.P.BHASKER,M,,GEN,,IND,,,,2375,0.24%,0.35%,1007362,7,678749,0,0,OTHERS
1501,1998,KARNATAKA,Hassan,H.D.DEVEGOWDA,M,,GEN,,JD,,,,336407,28.69%,38.92%,1172571,1,864406,1,0,UNITED FRONT
1502,1998,KARNATAKA,Hassan,H.C.SREEKANTAIAH @ ANNAIAH,M,,GEN,,INC,,,,304753,25.99%,35.26%,1172571,2,864406,0,1,CONGRESS
1503,1998,KARNATAKA,Hassan,SUSHEELA SHIVAPPA,F,,GEN,,BJP,,,,205628,17.54%,23.79%,1172571,3,864406,0,0,NDA
1504,1998,KARNATAKA,Hassan,M.D.GANGAIAH,M,,GEN,,BSP,,,,6116,0.52%,0.71%,1172571,4,864406,0,0,JAN MORCHA
1505,1998,KARNATAKA,Hassan,U.M.KOMALATA @ BHAGYA,F,,GEN,,IND,,,,718,0.06%,0.08%,1172571,5,864406,0,0,OTHERS
1506,1998,KARNATAKA,Chikmagalur,SREEKANTAPPA  D.C.,M,,GEN,,BJP,,,,316137,30.09%,43.46%,1050631,1,727400,1,0,NDA
1507,1998,KARNATAKA,Chikmagalur,M.VEERAPPA MOILY,M,,GEN,,INC,,,,263641,25.09%,36.24%,1050631,2,727400,0,1,CONGRESS
1508,1998,KARNATAKA,Chikmagalur,B.L.SHANKAR,M,,GEN,,JD,,,,119492,11.37%,16.43%,1050631,3,727400,0,0,UNITED FRONT
1509,1998,KARNATAKA,Chikmagalur,H.M.RENUKARADHYA,M,,GEN,,CPI,,,,13083,1.25%,1.80%,1050631,4,727400,0,0,UNITED FRONT
1510,1998,KARNATAKA,Chikmagalur,D.R.RAJU,M,,GEN,,KTVP,,,,4664,0.44%,0.64%,1050631,5,727400,0,0,OTHERS
1511,1998,KARNATAKA,Chikmagalur,KESHAVA PRAPANNA SHARMA,M,,GEN,,IND,,,,887,0.08%,0.12%,1050631,6,727400,0,0,OTHERS
1512,1998,KARNATAKA,Chikmagalur,P.C.JOHN,M,,GEN,,IND,,,,668,0.06%,0.09%,1050631,7,727400,0,0,OTHERS
1513,1998,KARNATAKA,Shimoga,AYANOOR MANJUNATH,M,,GEN,,BJP,,,,352277,31.73%,44.80%,1110135,1,786327,1,0,NDA
1514,1998,KARNATAKA,Shimoga,D.B.CHANDRE GOWDA,M,,GEN,,INC,,,,192370,17.33%,24.46%,1110135,2,786327,0,1,CONGRESS
1515,1998,KARNATAKA,Shimoga,S.BANGARAPPA,M,,GEN,,KTVP,,,,186731,16.82%,23.75%,1110135,3,786327,0,0,OTHERS
1516,1998,KARNATAKA,Shimoga,B.P.SHIVAKUMAR,M,,GEN,,JD,,,,37953,3.42%,4.83%,1110135,4,786327,0,0,UNITED FRONT
1517,1998,KARNATAKA,Shimoga,H.BANGARAPPA,M,,GEN,,IND,,,,6565,0.59%,0.83%,1110135,5,786327,0,0,OTHERS
1518,1998,KARNATAKA,Kanara,ANANT KUMAR,M,,GEN,,BJP,,,,363051,33.42%,49.71%,1086420,1,730361,1,0,NDA
1519,1998,KARNATAKA,Kanara,ALVA MARGRET,F,,GEN,,INC,,,,276004,25.40%,37.79%,1086420,2,730361,0,1,CONGRESS
1520,1998,KARNATAKA,Kanara,BOBATI UDACHAPPA KHEERAPPA,M,,GEN,,JD,,,,36558,3.36%,5.01%,1086420,3,730361,0,0,UNITED FRONT
1521,1998,KARNATAKA,Kanara,BHEMANNA NAIK,M,,GEN,,KTVP,,,,27022,2.49%,3.70%,1086420,4,730361,0,0,OTHERS
1522,1998,KARNATAKA,Kanara,I.M.RIZWAN,M,,GEN,,IND,,,,7163,0.66%,0.98%,1086420,5,730361,0,0,OTHERS
1523,1998,KARNATAKA,Kanara,LALITA G.HEGDE,F,,GEN,,SP,,,,3623,0.33%,0.50%,1086420,6,730361,0,0,OTHERS
1524,1998,KARNATAKA,Kanara,M.K.SHANBHAG KALBAGKAR,M,,GEN,,IND,,,,2122,0.20%,0.29%,1086420,7,730361,0,0,OTHERS
1525,1998,KARNATAKA,Dharwad South,B.M.MENASINAKAI,M,,GEN,,LS,,,,328333,30.93%,45.73%,1061612,1,717932,1,0,NDA
1526,1998,KARNATAKA,Dharwad South,PROF. I.G.SANADI,M,,GEN,,INC,,,,241371,22.74%,33.62%,1061612,2,717932,0,1,CONGRESS
1527,1998,KARNATAKA,Dharwad South,SHIVANNANAVAR BASAVARAJ NEELAPPA,M,,GEN,,JD,,,,126722,11.94%,17.65%,1061612,3,717932,0,0,UNITED FRONT
1528,1998,KARNATAKA,Dharwad South,DR.MOHAN HANDE,M,,GEN,,KTVP,,,,7998,0.75%,1.11%,1061612,4,717932,0,0,OTHERS
1529,1998,KARNATAKA,Dharwad North,VIJAY SANKESHWAR,M,,GEN,,BJP,,,,339660,31.31%,48.96%,1084875,1,693772,1,0,NDA
1530,1998,KARNATAKA,Dharwad North,D.K.NAIKAR,M,,GEN,,INC,,,,210459,19.40%,30.34%,1084875,2,693772,0,1,CONGRESS
1531,1998,KARNATAKA,Dharwad North,SHANKARANNA MUNVALLI,M,,GEN,,JD,,,,113763,10.49%,16.40%,1084875,3,693772,0,0,UNITED FRONT
1532,1998,KARNATAKA,Dharwad North,DASTIKOPPA ANNAPPA BASAVANNEPPA,M,,GEN,,IND,,,,4310,0.40%,0.62%,1084875,4,693772,0,0,OTHERS
1533,1998,KARNATAKA,Dharwad North,KARIKAI MAHANTESH RUDRAPPA,M,,GEN,,KTVP,,,,3652,0.34%,0.53%,1084875,5,693772,0,0,OTHERS
1534,1998,KARNATAKA,Dharwad North,ACHARYA. K.S.,M,,GEN,,MP,,,,2903,0.27%,0.42%,1084875,6,693772,0,0,OTHERS
1535,1998,KARNATAKA,Dharwad North,SANTOSH SARVADE,M,,GEN,,ABHM,,,,1580,0.15%,0.23%,1084875,7,693772,0,0,OTHERS
1536,1998,KARNATAKA,Dharwad North,C.M.DEVENDRA NAYAK,M,,GEN,,IND,,,,959,0.09%,0.14%,1084875,8,693772,0,0,OTHERS
1537,1998,KARNATAKA,Belgaum,BABAGOUDA RUDRAGOUDA PATIL,M,,GEN,,BJP,,,,327891,27.28%,44.46%,1201792,1,737559,1,0,NDA
1538,1998,KARNATAKA,Belgaum,S.B.SIDNAL,M,,GEN,,INC,,,,230834,19.21%,31.30%,1201792,2,737559,0,1,CONGRESS
1539,1998,KARNATAKA,Belgaum,SHIVANAND H.KOUJALAGI,M,,GEN,,JD,,,,111961,9.32%,15.18%,1201792,3,737559,0,0,UNITED FRONT
1540,1998,KARNATAKA,Belgaum,BASAWANT IROJI PATIL,M,,GEN,,IND,,,,44801,3.73%,6.07%,1201792,4,737559,0,0,OTHERS
1541,1998,KARNATAKA,Belgaum,BASANAGOUDA NAGANAGOUDA GOUDAR,M,,GEN,,KTVP,,,,4463,0.37%,0.61%,1201792,5,737559,0,0,OTHERS
1542,1998,KARNATAKA,Belgaum,RUDRAPPA VEERAPPA MOKHASHI,M,,GEN,,KRRS,,,,4264,0.35%,0.58%,1201792,6,737559,0,0,OTHERS
1543,1998,KARNATAKA,Chikkodi,JIGAJINAGI RAMESH CHANDAPPA,M,,SC,,LS,,,,359760,33.65%,51.90%,1069088,1,693162,1,0,NDA
1544,1998,KARNATAKA,Chikkodi,B.SHANKARANAND,M,,SC,,INC,,,,228522,21.38%,32.97%,1069088,2,693162,0,1,CONGRESS
1545,1998,KARNATAKA,Chikkodi,CHAUGULE SHAKUNTALA TUKARAM,F,,SC,,JD,,,,76165,7.12%,10.99%,1069088,3,693162,0,0,UNITED FRONT
1546,1998,KARNATAKA,Chikkodi,AVINASH DATTA KATTI,M,,SC,,IND,,,,5297,0.50%,0.76%,1069088,4,693162,0,0,OTHERS
1547,1998,KARNATAKA,Chikkodi,JAGADISH SHAMBHU SAVANT,M,,SC,,KTVP,,,,2797,0.26%,0.40%,1069088,5,693162,0,0,OTHERS
1548,1998,KARNATAKA,Chikkodi,MURALE BASAVARAJ LAKSMAN,M,,SC,,IND,,,,2531,0.24%,0.37%,1069088,6,693162,0,0,OTHERS
1549,1998,KARNATAKA,Chikkodi,PAKHARE VISHNU RAYAPPA,M,,SC,,IND,,,,2024,0.19%,0.29%,1069088,7,693162,0,0,OTHERS
1550,1998,KARNATAKA,Chikkodi,DR.SHRIKANT BALAWANT VARALE,M,,SC,,IND,,,,1059,0.10%,0.15%,1069088,8,693162,0,0,OTHERS
1551,1998,KARNATAKA,Chikkodi,S.MARUTI RAO,M,,SC,,IND,,,,731,0.07%,0.11%,1069088,9,693162,0,0,OTHERS
1552,1998,KARNATAKA,Bagalkot,AJAYKUMAR SAMBASADASHIV SARNAIK,M,,GEN,,LS,,,,352795,32.67%,48.69%,1079932,1,724632,1,0,NDA
1553,1998,KARNATAKA,Bagalkot,SIDDU NYAMAGOUDA,M,,GEN,,INC,,,,269163,24.92%,37.14%,1079932,2,724632,0,1,CONGRESS
1554,1998,KARNATAKA,Bagalkot,METI HULLAPPA YAMANAPPA,M,,GEN,,JD,,,,80868,7.49%,11.16%,1079932,3,724632,0,0,UNITED FRONT
1555,1998,KARNATAKA,Bagalkot,GANIGER PARAPPA NINGAPPA,M,,GEN,,KTVP,,,,3282,0.30%,0.45%,1079932,4,724632,0,0,OTHERS
1556,1998,KARNATAKA,Bagalkot,RAJENDRA MAHANTAPPA TUMBARAGUDDI,M,,GEN,,IND,,,,1829,0.17%,0.25%,1079932,5,724632,0,0,OTHERS
1557,1998,KARNATAKA,Bagalkot,RATHOD NEELAVVA YANKAPPA,F,,GEN,,IND,,,,1500,0.14%,0.21%,1079932,6,724632,0,0,OTHERS
1558,1998,KARNATAKA,Bijapur,PATIL MALLANAGOUDA BASANAGOUDA,M,,GEN,,INC,,,,261623,23.08%,39.92%,1133499,1,655370,1,0,CONGRESS
1559,1998,KARNATAKA,Bijapur,PATIL BASANAGOUDA LINGANAGOUDA,M,,GEN,,BJP,,,,208801,18.42%,31.86%,1133499,2,655370,0,1,NDA
1560,1998,KARNATAKA,Bijapur,PATIL RAVIKANT SHANKAREPPA,M,,GEN,,JD,,,,151161,13.34%,23.06%,1133499,3,655370,0,0,UNITED FRONT
1561,1998,KARNATAKA,Bijapur,ITAGI RUSTUMALI ALLABAX,M,,GEN,,KRRS,,,,5800,0.51%,0.88%,1133499,4,655370,0,0,OTHERS
1562,1998,KARNATAKA,Bijapur,CHANCHALKAR TUKARAM KASHINATH,M,,GEN,,RPI,,,,4711,0.42%,0.72%,1133499,5,655370,0,0,OTHERS
1563,1998,KARNATAKA,Bijapur,GOUSPEER ABBASALI JAMADAR,M,,GEN,,SP,,,,3688,0.33%,0.56%,1133499,6,655370,0,0,OTHERS
1564,1998,KARNATAKA,Bijapur,MAMADAPUR MALLAPPA SAIBANNA,M,,GEN,,KTVP,,,,2191,0.19%,0.33%,1133499,7,655370,0,0,OTHERS
1565,1998,KARNATAKA,Bijapur,RASHEED KASHIMASAB SUMBAD,M,,GEN,,IND,,,,930,0.08%,0.14%,1133499,8,655370,0,0,OTHERS
1566,1998,KARNATAKA,Bijapur,KABADE G.I.,M,,GEN,,IND,,,,512,0.05%,0.08%,1133499,9,655370,0,0,OTHERS
1567,1998,KERALA,Kasaragod,T. Govindan,M,,GEN,,CPM,,,,395910,34.70%,45.41%,1141067,1,871934,1,0,UNITED FRONT
1568,1998,KERALA,Kasaragod,Khader Mangad,M,,GEN,,INC,,,,347670,30.47%,39.87%,1141067,2,871934,0,1,CONGRESS
1569,1998,KERALA,Kasaragod,P.K. Krishna Das,M,,GEN,,BJP,,,,103093,9.03%,11.82%,1141067,3,871934,0,0,NDA
1570,1998,KERALA,Kasaragod,N.A.Nellikunnu,M,,GEN,,INL,,,,17736,1.55%,2.03%,1141067,4,871934,0,0,OTHERS
1571,1998,KERALA,Kasaragod,T.P. Padmanabhan,M,,GEN,,SHS,,,,1884,0.17%,0.22%,1141067,5,871934,0,0,NDA
1572,1998,KERALA,Kasaragod,Abbas Muthalapara,M,,GEN,,IND,,,,232,0.02%,0.03%,1141067,6,871934,0,0,OTHERS
1573,1998,KERALA,Cannanore,Mullappally Ramachandran,M,,GEN,,INC,,,,380465,35.50%,46.16%,1071756,1,824154,1,0,CONGRESS
